direction,target_price,calc_target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,price_error_pct,range_error,duration_error,start_time,start_price
Down,4441.388360688687,4442.279165019989,2026-01-05 21:15:38.870487213,6.960834980010986,15.647841453552246,4435.14,2026-01-05 21:10:00,Down,14.099999999999454,10.0,6.248360688686262,0.1408830541693444,7.139165019988468,5.647841453552246,2026-01-05 21:00:00,4449.24
Up,4446.313754782677,4448.450900688172,2026-01-05 21:26:45.238494873,13.310900688171387,16.75397491455078,4445.86,2026-01-05 21:34:00,Up,10.719999999999345,24.0,0.45375478267760627,0.01020623192537791,2.5909006881720416,7.246025085449219,2026-01-05 21:10:00,4435.14
Down,4437.992330930233,4436.0335200881955,2026-01-05 21:51:29.285202026,9.8264799118042,17.488086700439453,4438.66,2026-01-05 21:56:00,Down,7.199999999999818,22.0,0.6676690697668164,0.015042131403775383,2.626479911804381,4.511913299560547,2026-01-05 21:34:00,4445.86
Up,4447.19274240017,4449.719749603271,2026-01-05 22:12:53.836441040,11.059749603271484,16.897274017333984,4447.0,2026-01-05 22:21:00,Up,8.340000000000146,25.0,0.1927424001696636,0.004334211832014023,2.719749603271339,8.102725982666016,2026-01-05 21:56:00,4438.66
Down,4441.504737615585,4440.280511379242,2026-01-05 22:34:09.651145935,6.719488620758057,13.160852432250977,4438.07,2026-01-05 22:44:00,Down,8.930000000000291,23.0,3.434737615585618,0.07739259668246824,2.2105113792422344,9.839147567749023,2026-01-05 22:21:00,4447.0
Up,4447.111092184782,4445.906493968963,2026-01-05 22:56:46.430912017,7.836493968963623,12.773848533630371,4448.24,2026-01-05 23:10:00,Up,10.170000000000073,26.0,1.1289078152176444,0.025378752387857768,2.3335060310364497,13.226151466369629,2026-01-05 22:44:00,4438.07
Down,4442.381029863357,4440.46270822525,2026-01-05 23:25:38.262405395,7.777291774749756,15.637706756591797,4443.46,2026-01-05 23:19:00,Down,4.779999999999745,9.0,1.0789701366429654,0.024282206583224906,2.9972917747500105,6.637706756591797,2026-01-05 23:10:00,4448.24
Up,4456.032470080852,4453.014573059082,2026-01-05 23:33:27.508792877,9.554573059082031,14.458479881286621,4448.37,2026-01-05 23:34:00,Up,4.9099999999998545,15.0,7.662470080852472,0.17225343397362344,4.644573059082177,0.5415201187133789,2026-01-05 23:19:00,4443.46
Down,4442.022729426027,4439.954042549133,2026-01-05 23:48:32.696685791,8.4159574508667,14.544944763183594,4445.29,2026-01-05 23:47:00,Down,3.0799999999999272,13.0,3.267270573973292,0.07349960461462113,5.335957450866772,1.5449447631835938,2026-01-05 23:34:00,4448.37
Up,4457.562414101362,4459.07346824646,2026-01-06 00:01:53.508796691,13.783468246459961,14.891813278198242,4460.09,2026-01-06 01:10:00,Up,14.800000000000182,83.0,2.5275858986378807,0.05667118597691707,1.016531753540221,68.10818672180176,2026-01-05 23:47:00,4445.29
Down,4451.0242533838755,4444.233312454224,2026-01-06 01:26:38.216857910,15.856687545776367,16.636947631835938,4436.76,2026-01-06 02:01:00,Down,23.329999999999927,51.0,14.264253383875257,0.3215015773644564,7.47331245422356,34.36305236816406,2026-01-06 01:10:00,4460.09
Up,4449.292356762886,4455.106126556397,2026-01-06 02:18:44.907760620,18.346126556396484,17.748462677001953,4444.78,2026-01-06 02:31:00,Up,8.019999999999527,30.0,4.5123567628861565,0.10152036237757903,10.326126556396957,12.251537322998047,2026-01-06 02:01:00,4436.76
Down,4438.748349322081,4435.739316253662,2026-01-06 02:48:27.952995300,9.04068374633789,17.465883255004883,4430.46,2026-01-06 02:40:00,Down,14.319999999999709,9.0,8.288349322080649,0.18707649594129386,5.279316253661818,8.465883255004883,2026-01-06 02:31:00,4444.78
Up,4442.263668801785,4445.440523109436,2026-01-06 02:54:26.712970733,14.980523109436035,14.445216178894043,4438.21,2026-01-06 02:48:00,Up,7.75,8.0,4.0536688017846245,0.09133566915005428,7.230523109436035,6.445216178894043,2026-01-06 02:40:00,4430.46
Down,4429.0882030808925,4425.457281074524,2026-01-06 03:02:02.618751525,12.752718925476074,14.043645858764648,4434.68,2026-01-06 02:54:00,Down,3.5299999999997453,6.0,5.5917969191077646,0.12609245580532902,9.222718925476329,8.043645858764648,2026-01-06 02:48:00,4438.21
Up,4451.801022520066,4455.300805740357,2026-01-06 03:11:40.112342834,20.620805740356445,17.66853904724121,4440.24,2026-01-06 03:00:00,Up,5.559999999999491,6.0,11.561022520066217,0.26036931607449637,15.060805740356955,11.668539047241211,2026-01-06 02:54:00,4434.68
Down,4429.509933085441,4427.239446868896,2026-01-06 03:14:36.027832031,13.000553131103516,14.6004638671875,4428.06,2026-01-06 03:03:00,Down,12.179999999999382,3.0,1.4499330854405343,0.03274420593760099,0.8205531311041341,11.6004638671875,2026-01-06 03:00:00,4440.24
Up,4440.3582194280625,4442.686403808594,2026-01-06 03:17:21.724033355,14.62640380859375,14.362067222595215,4444.21,2026-01-06 03:15:00,Up,16.149999999999636,12.0,3.8517805719375247,0.0866696346918243,1.5235961914058862,2.362067222595215,2026-01-06 03:03:00,4428.06
Down,4425.7690308094025,4424.325566253662,2026-01-06 03:33:27.091941833,19.88443374633789,18.4515323638916,4432.78,2026-01-06 03:34:00,Down,11.430000000000291,19.0,7.0109691905972795,0.15816190270208041,8.4544337463376,0.5484676361083984,2026-01-06 03:15:00,4444.21
Up,4443.16467795372,4449.79746559143,2026-01-06 03:50:35.663795471,17.017465591430664,16.594396591186523,4460.98,2026-01-06 04:30:00,Up,28.199999999999818,56.0,17.815322046280016,0.3993589311380014,11.182534408569154,39.40560340881348,2026-01-06 03:34:00,4432.78
Down,4447.465614211559,4448.299277763366,2026-01-06 04:45:36.053695678,12.6807222366333,15.600894927978516,4448.9,2026-01-06 04:41:00,Down,12.079999999999927,11.0,1.4343857884405224,0.032241358278237826,0.6007222366333735,4.600894927978516,2026-01-06 04:30:00,4460.98
Up,4460.44837578535,4460.477162742614,2026-01-06 04:55:06.848316192,11.577162742614746,14.11413860321045,4457.55,2026-01-06 04:49:00,Up,8.650000000000546,8.0,2.898375785350254,0.06502172236655235,2.9271627426142004,6.114138603210449,2026-01-06 04:41:00,4448.9
Down,4449.7958173781635,4448.3722274780275,2026-01-06 05:04:54.314746856,9.177772521972656,15.905245780944824,4451.88,2026-01-06 04:57:00,Down,5.670000000000073,8.0,2.0841826218365895,0.04681578618104238,3.5077725219725835,7.905245780944824,2026-01-06 04:49:00,4457.55
Up,4464.22314740181,4462.796708946228,2026-01-06 05:11:53.018875122,10.916708946228027,14.883647918701172,4468.06,2026-01-06 05:24:00,Up,16.18000000000029,27.0,3.8368525981904895,0.08587289781673678,5.263291053772264,12.116352081298828,2026-01-06 04:57:00,4451.88
Down,4457.7029268479355,4458.400000152588,2026-01-06 05:39:00.294342041,9.65999984741211,15.004905700683594,4464.66,2026-01-06 05:50:00,Down,3.4000000000005457,26.0,6.957073152064368,0.15582537420686832,6.259999847411564,10.995094299316406,2026-01-06 05:24:00,4468.06
Up,4472.8770827078815,4476.37236038208,2026-01-06 06:07:22.164916992,11.712360382080078,17.369415283203125,4468.12,2026-01-06 05:55:00,Up,3.4600000000000364,5.0,4.7570827078816365,0.10646721009913872,8.252360382080042,12.369415283203125,2026-01-06 05:50:00,4464.66
Down,4460.809496636391,4458.891445274353,2026-01-06 06:11:21.544761657,9.228554725646973,16.359079360961914,4464.73,2026-01-06 06:07:00,Down,3.3900000000003274,12.0,3.9205033636089865,0.08781053644025477,5.838554725646645,4.359079360961914,2026-01-06 05:55:00,4468.12
Up,4474.769592026471,4471.712995986938,2026-01-06 06:22:35.119972229,6.982995986938477,15.585332870483398,4468.55,2026-01-06 06:12:00,Up,3.8200000000006185,5.0,6.219592026471219,0.1391859110107578,3.162995986937858,10.585332870483398,2026-01-06 06:07:00,4464.73
Down,4462.461322772503,4460.876858043671,2026-01-06 06:28:58.274345397,7.673141956329346,16.97123908996582,4463.25,2026-01-06 06:15:00,Down,5.300000000000182,3.0,0.7886772274969189,0.01767046944484219,2.373141956329164,13.97123908996582,2026-01-06 06:12:00,4468.55
Up,4470.517419308424,4471.890495300293,2026-01-06 06:34:03.250579833,8.640495300292969,19.054176330566406,4466.37,2026-01-06 06:34:00,Up,3.119999999999891,19.0,4.147419308424105,0.09285883857414647,5.520495300293078,0.05417633056640625,2026-01-06 06:15:00,4463.25
Down,4459.147282925248,4457.641832466125,2026-01-06 07:23:17.626190185,8.728167533874512,49.29376983642578,4461.96,2026-01-06 06:43:00,Down,4.4099999999998545,9.0,2.812717074752072,0.06303770259599083,4.318167533874657,40.29376983642578,2026-01-06 06:34:00,4466.37
Up,4473.622062764168,4470.952526054382,2026-01-06 06:58:27.523269653,8.992526054382324,15.458721160888672,4469.54,2026-01-06 07:05:00,Up,7.579999999999927,22.0,4.082062764167858,0.09133071332100974,1.412526054382397,6.541278839111328,2026-01-06 06:43:00,4461.96
Down,4460.342355498075,4458.441686668396,2026-01-06 07:22:26.028671264,11.098313331604004,17.43381118774414,4466.92,2026-01-06 07:15:00,Down,2.619999999999891,10.0,6.577644501924624,0.14725234617867844,8.478313331604113,7.433811187744141,2026-01-06 07:05:00,4469.54
Up,4479.171189761162,4475.870731277466,2026-01-06 07:40:50.638618469,8.95073127746582,25.843976974487305,4474.15,2026-01-06 07:31:00,Up,7.229999999999563,16.0,5.021189761162532,0.11222667458986695,1.7207312774662569,9.843976974487305,2026-01-06 07:15:00,4466.92
Down,4466.19359857738,4465.890233421325,2026-01-06 07:47:38.336791992,8.259766578674316,16.638946533203125,4449.56,2026-01-06 07:57:00,Down,24.589999999999236,26.0,16.633598577379416,0.3738256946165332,16.33023342132492,9.361053466796875,2026-01-06 07:31:00,4474.15
Up,4462.090321583748,4467.418684539795,2026-01-06 08:15:48.262367248,17.858684539794922,18.804372787475586,4465.82,2026-01-06 08:37:00,Up,16.25999999999931,40.0,3.7296784162517724,0.08351609371295245,1.598684539795613,21.195627212524414,2026-01-06 07:57:00,4449.56
Down,4451.623363091945,4451.085089035034,2026-01-06 08:54:13.187713623,14.73491096496582,17.21979522705078,4461.23,2026-01-06 08:46:00,Down,4.5900000000001455,9.0,9.606636908054497,0.2153360599667468,10.144910964965675,8.219795227050781,2026-01-06 08:37:00,4465.82
Up,4470.581523914337,4473.202145080566,2026-01-06 09:00:05.481262207,11.972145080566406,14.091354370117188,4470.48,2026-01-06 09:09:00,Up,9.25,23.0,0.10152391433712182,0.0022709846445375403,2.7221450805664062,8.908645629882812,2026-01-06 08:46:00,4461.23
Down,4462.638308272361,4461.252723197937,2026-01-06 09:22:44.631214141,9.227276802062988,13.743853569030762,4461.66,2026-01-06 09:26:00,Down,8.819999999999709,17.0,0.9783082723615735,0.02192700188632871,0.4072768020632793,3.2561464309692383,2026-01-06 09:09:00,4470.48
Up,4472.736220214367,4469.073215637207,2026-01-06 09:40:20.298900604,7.413215637207031,14.3383150100708,4467.25,2026-01-06 09:32:00,Up,5.5900000000001455,6.0,5.486220214366767,0.12280978710317908,1.8232156372068857,8.3383150100708,2026-01-06 09:26:00,4461.66
Down,4455.027461007237,4456.9501304626465,2026-01-06 09:45:46.173133850,10.299869537353516,13.769552230834961,4457.25,2026-01-06 09:56:00,Down,10.0,24.0,2.2225389927625656,0.049863458248080444,0.2998695373535156,10.230447769165039,2026-01-06 09:32:00,4467.25
Up,4466.738769829273,4465.736549377441,2026-01-06 10:10:23.484706878,8.486549377441406,14.391411781311035,4475.73,2026-01-06 10:27:00,Up,18.479999999999563,31.0,8.99123017072634,0.20088857394718493,9.993450622558157,16.608588218688965,2026-01-06 09:56:00,4457.25
Down,4465.750773881077,4464.795052986145,2026-01-06 10:46:16.824073791,10.93494701385498,19.2804012298584,4464.53,2026-01-06 10:41:00,Down,11.199999999999818,14.0,1.2207738810775481,0.027343838681284437,0.26505298614483763,5.280401229858398,2026-01-06 10:27:00,4475.73
Up,4472.172585134506,4474.32536819458,2026-01-06 10:54:18.156166076,9.795368194580078,13.302602767944336,4469.45,2026-01-06 10:58:00,Up,4.920000000000073,17.0,2.7225851345065166,0.06091544003191705,4.875368194580005,3.697397232055664,2026-01-06 10:41:00,4464.53
Down,4461.541117405891,4463.69455499649,2026-01-06 11:10:49.499015808,5.7554450035095215,12.824983596801758,4442.54,2026-01-06 12:03:00,Down,26.909999999999854,65.0,19.00111740589091,0.4277084146882394,21.154554996490333,52.17501640319824,2026-01-06 10:58:00,4469.45
Up,4453.424175548554,4452.737728157043,2026-01-06 12:20:23.007545471,10.197728157043457,17.383459091186523,4452.69,2026-01-06 12:19:00,Up,10.149999999999636,16.0,0.7341755485540489,0.016488359812923174,0.04772815704382083,1.3834590911865234,2026-01-06 12:03:00,4442.54
Down,4444.019879944324,4445.021715583801,2026-01-06 12:33:30.365009307,7.6682844161987305,14.506083488464355,4448.52,2026-01-06 12:30:00,Down,4.169999999999163,11.0,4.500120055676234,0.10115993758994528,3.498284416199567,3.5060834884643555,2026-01-06 12:19:00,4452.69
Up,4455.055477695466,4456.896006126404,2026-01-06 12:45:36.516895294,8.376006126403809,15.608614921569824,4456.08,2026-01-06 12:38:00,Up,7.559999999999491,8.0,1.0245223045340026,0.022991559948071012,0.8160061264043179,7.608614921569824,2026-01-06 12:30:00,4448.52
Down,4444.560795049667,4445.458155708313,2026-01-06 12:54:02.678604125,10.621844291687012,16.04464340209961,4449.42,2026-01-06 12:43:00,Down,6.6599999999998545,5.0,4.859204950333151,0.10920985095435248,3.9618442916871572,11.04464340209961,2026-01-06 12:38:00,4456.08
Up,4455.881481385231,4455.750075740814,2026-01-06 12:59:33.124923706,6.330075740814209,16.552082061767578,4453.3,2026-01-06 12:57:00,Up,3.880000000000109,14.0,2.5814813852312,0.05796783026589719,2.4500757408141,2.552082061767578,2026-01-06 12:43:00,4449.42
Down,4441.608811277151,4445.390942382813,2026-01-06 13:11:25.315246582,7.9090576171875,14.421920776367188,4448.72,2026-01-06 13:18:00,Down,4.579999999999927,21.0,7.111188722848965,0.15984797251454272,3.3290576171875728,6.5780792236328125,2026-01-06 12:57:00,4453.3
Up,4463.662012548447,4461.428348274231,2026-01-06 13:35:39.414939880,12.708348274230957,17.65691566467285,4464.65,2026-01-06 14:01:00,Up,15.929999999999382,43.0,0.9879874515527263,0.022129113179145652,3.2216517257684245,25.34308433532715,2026-01-06 13:18:00,4448.72
Down,4454.471410307287,4455.181376838684,2026-01-06 14:15:51.263923645,9.468623161315918,14.854398727416992,4461.7,2026-01-06 14:04:00,Down,2.949999999999818,3.0,7.228589692712376,0.16201424776906506,6.5186231613161,11.854398727416992,2026-01-06 14:01:00,4464.65
Up,4470.644028282165,4471.7926761627195,2026-01-06 14:25:29.490051269,10.092676162719727,21.491500854492188,4464.82,2026-01-06 14:18:00,Up,3.119999999999891,14.0,5.824028282165273,0.1304426221474835,6.972676162719836,7.4915008544921875,2026-01-06 14:04:00,4461.7
Down,4454.8182613289355,4450.662363357544,2026-01-06 14:32:44.374065399,14.157636642456055,14.739567756652832,4461.5,2026-01-06 14:20:00,Down,3.319999999999709,2.0,6.681738671064522,0.1497643992169567,10.837636642456346,12.739567756652832,2026-01-06 14:18:00,4464.82
Up,4476.584925234318,4476.127808570862,2026-01-08 12:07:36.767578125,14.627808570861816,2747.61279296875,4466.36,2026-01-06 14:30:00,Up,4.859999999999673,10.0,10.224925234318107,0.2289319543054771,9.767808570862144,2737.61279296875,2026-01-06 14:20:00,4461.5
Down,4460.857319388389,4459.442764148712,2026-01-06 14:40:41.509437561,6.917235851287842,10.691823959350586,4458.85,2026-01-06 14:41:00,Down,7.509999999999309,11.0,2.007319388389078,0.04501876915323633,0.592764148711467,0.30817604064941406,2026-01-06 14:30:00,4466.36
Up,4469.831540799141,4467.072365379334,2026-01-06 14:58:33.893051147,8.222365379333496,17.564884185791016,4465.14,2026-01-06 15:00:00,Up,6.289999999999964,19.0,4.6915407991409666,0.10507040762755403,1.9323653793335325,1.4351158142089844,2026-01-06 14:41:00,4458.85
Down,4456.214625549317,4456.1676517868045,2026-01-06 15:18:17.794876098,8.9723482131958,18.296581268310547,4459.76,2026-01-06 15:02:00,Down,5.380000000000109,2.0,3.5453744506830844,0.07949697855227825,3.5923482131956916,16.296581268310547,2026-01-06 15:00:00,4465.14
Up,4468.724063329697,4472.553617248535,2026-01-06 15:21:15.638923645,12.793617248535156,19.260648727416992,4470.45,2026-01-06 15:17:00,Up,10.6899999999996,15.0,1.7259366703028718,0.03860767194136769,2.1036172485355564,4.260648727416992,2026-01-06 15:02:00,4459.76
Down,4459.590972563624,4455.988047790527,2026-01-06 15:36:49.232368469,14.461952209472656,19.820539474487305,4455.68,2026-01-06 15:31:00,Down,14.769999999999527,14.0,3.9109725636235453,0.08777498751309665,0.3080477905268708,5.820539474487305,2026-01-06 15:17:00,4470.45
Up,4472.885815582275,4472.138187103272,2026-01-06 16:04:29.384307861,16.458187103271484,33.48973846435547,4463.81,2026-01-06 15:46:00,Up,8.13000000000011,15.0,9.075815582275027,0.2033199348152145,8.328187103271375,18.48973846435547,2026-01-06 15:31:00,4455.68
Down,4453.982401072383,4453.880271492005,2026-01-06 15:58:42.458267211,9.929728507995605,12.707637786865234,4454.46,2026-01-06 15:50:00,Down,9.350000000000364,4.0,0.477598927616782,0.010721814262936068,0.5797285079952417,8.707637786865234,2026-01-06 15:46:00,4463.81
Up,4463.376239483357,4465.607672653198,2026-01-06 16:07:25.892715454,11.147672653198242,17.43154525756836,4473.4,2026-01-06 16:16:00,Up,18.9399999999996,26.0,10.023760516643051,0.22407476453353273,7.792327346801358,8.56845474243164,2026-01-06 15:50:00,4454.46
Down,4464.667423427105,4463.442397499084,2026-01-06 16:30:25.878810882,9.957602500915527,14.431313514709473,4464.56,2026-01-06 16:20:00,Down,8.839999999999236,4.0,0.10742342710454977,0.002406136934088684,1.1176025009162913,10.431313514709473,2026-01-06 16:16:00,4473.4
Up,4474.0558161735535,4476.0747190094,2026-01-06 16:34:24.300441741,11.514719009399414,14.405007362365723,4490.94,2026-01-06 17:00:00,Up,26.3799999999992,40.0,16.884183826446133,0.3759610198855058,14.865280990599786,25.594992637634277,2026-01-06 16:20:00,4464.56
Down,4479.657518445253,4480.547192993164,2026-01-06 17:13:55.974140167,10.392807006835938,13.932902336120605,4473.98,2026-01-06 17:20:00,Down,16.960000000000036,20.0,5.677518445253554,0.12690084544976854,6.567192993164099,6.0670976638793945,2026-01-06 17:00:00,4490.94
Up,4487.459101245403,4489.769974212646,2026-01-06 17:45:52.524032592,15.789974212646484,25.87540054321289,4482.0,2026-01-06 17:30:00,Up,8.020000000000437,10.0,5.459101245402962,0.12180056326200273,7.769974212646048,15.87540054321289,2026-01-06 17:20:00,4473.98
Down,4471.945884346962,4471.342321395874,2026-01-06 17:41:56.375427246,10.657678604125977,11.939590454101562,4463.22,2026-01-06 17:37:00,Down,18.779999999999745,7.0,8.72588434696172,0.1955064806790102,8.122321395873769,4.9395904541015625,2026-01-06 17:30:00,4482.0
Up,4475.499350087643,4478.550916404724,2026-01-06 17:55:31.353950500,15.330916404724121,18.522565841674805,4483.1,2026-01-06 18:01:00,Up,19.88000000000011,24.0,7.600649912357767,0.16954004845659848,4.549083595275988,5.477434158325195,2026-01-06 17:37:00,4463.22
Down,4472.516204404831,4467.3472333908085,2026-01-06 18:17:00.702095031,15.752766609191895,16.011701583862305,4471.63,2026-01-06 18:06:00,Down,11.470000000000255,5.0,0.8862044048310054,0.019818375063030826,4.28276660919164,11.011701583862305,2026-01-06 18:01:00,4483.1
Up,4487.146305689812,4487.4344090271,2026-01-06 18:23:43.512725830,15.80440902709961,17.72521209716797,4488.93,2026-01-06 18:41:00,Up,17.300000000000182,35.0,1.7836943101883662,0.03973540042255874,1.4955909729005725,17.27478790283203,2026-01-06 18:06:00,4471.63
Down,4477.379923381805,4471.781469039917,2026-01-06 18:55:59.208869934,17.148530960083008,14.986814498901367,4484.42,2026-01-06 18:50:00,Down,4.510000000000218,9.0,7.040076618194689,0.15698968023054685,12.63853096008279,5.986814498901367,2026-01-06 18:41:00,4488.93
Up,4495.398762333393,4497.738234443665,2026-01-06 19:08:07.284278869,13.31823444366455,18.12140464782715,4490.29,2026-01-06 19:17:00,Up,5.869999999999891,27.0,5.108762333393315,0.11377354989083811,7.44823444366466,8.878595352172852,2026-01-06 18:50:00,4484.42
Down,4483.443178764582,4482.316460170746,2026-01-06 19:30:18.691463470,7.97353982925415,13.311524391174316,4486.0,2026-01-06 19:28:00,Down,4.289999999999964,11.0,2.5568212354182833,0.05699556922466079,3.6835398292541868,2.3115243911743164,2026-01-06 19:17:00,4490.29
Up,4495.301839351654,4495.991304397583,2026-01-06 19:43:55.833835601,9.991304397583008,15.930563926696777,4489.86,2026-01-06 19:37:00,Up,3.8599999999996726,9.0,5.44183935165438,0.12120287384582995,6.131304397583335,6.930563926696777,2026-01-06 19:28:00,4486.0
Down,4483.788851845264,4481.877090797424,2026-01-06 19:54:38.787918090,7.982909202575684,17.646465301513672,4481.66,2026-01-06 19:44:00,Down,8.199999999999818,7.0,2.1288518452638527,0.047501413433055,0.2170907974241345,10.646465301513672,2026-01-06 19:37:00,4489.86
Up,4488.734611392021,4490.900509033203,2026-01-06 20:06:12.585639953,9.240509033203125,22.209760665893555,4494.16,2026-01-06 20:19:00,Up,12.5,35.0,5.425388607978675,0.12072086013801635,3.259490966796875,12.790239334106445,2026-01-06 19:44:00,4481.66
Down,4486.74474486351,4484.9027110672,2026-01-06 20:42:17.955665588,9.257288932800293,23.29926109313965,4482.32,2026-01-06 20:34:00,Down,11.840000000000146,15.0,4.424744863510568,0.09871550588781187,2.5827110671998526,8.299261093139648,2026-01-06 20:19:00,4494.16
Up,4493.939096803665,4494.557646102905,2026-01-06 20:59:57.535743713,12.237646102905273,25.95892906188965,4490.42,2026-01-06 20:51:00,Up,8.100000000000364,17.0,3.5190968036649792,0.07836899006473735,4.13764610290491,8.958929061889648,2026-01-06 20:34:00,4482.32
Down,4482.603820291758,4480.622339172363,2026-01-06 21:04:20.360126495,9.797660827636719,13.339335441589355,4477.44,2026-01-06 21:17:00,Down,12.980000000000473,26.0,5.163820291758384,0.11532974851161343,3.182339172363754,12.660664558410645,2026-01-06 20:51:00,4490.42
Up,4487.351249084472,4487.982044639587,2026-01-06 21:36:52.264823913,10.542044639587402,19.87108039855957,4484.7,2026-01-06 21:22:00,Up,7.260000000000218,5.0,2.6512490844725107,0.05911764631909628,3.282044639587184,14.87108039855957,2026-01-06 21:17:00,4477.44
Down,4475.409677428007,4477.223698329925,2026-01-06 21:38:15.367813110,7.476301670074463,16.25613021850586,4477.86,2026-01-06 21:32:00,Down,6.8400000000001455,10.0,2.4503225719927286,0.05472083924001038,0.6363016700743174,6.256130218505859,2026-01-06 21:22:00,4484.7
Up,4485.76454755783,4486.6428197479245,2026-01-06 21:50:01.152763366,8.782819747924805,18.01921272277832,4483.78,2026-01-06 21:46:00,Up,5.920000000000073,14.0,1.9845475578304104,0.04426059168448074,2.862819747924732,4.01921272277832,2026-01-06 21:32:00,4477.86
Down,4475.495389715433,4475.722862510681,2026-01-06 22:02:35.128669738,8.057137489318848,16.585477828979492,4479.24,2026-01-06 21:54:00,Down,4.539999999999964,8.0,3.7446102845669884,0.0835992330075412,3.517137489318884,8.585477828979492,2026-01-06 21:46:00,4483.78
Up,4487.066354584694,4485.120645275116,2026-01-06 22:07:41.536846160,5.880645275115967,13.692280769348145,4487.7,2026-01-06 22:21:00,Up,8.460000000000036,27.0,0.6336454153060913,0.014119602810038358,2.5793547248840696,13.307719230651855,2026-01-06 21:54:00,4479.24
Down,4480.676038795709,4480.843786430359,2026-01-06 22:37:02.446060180,6.856213569641113,16.040767669677734,4483.87,2026-01-06 22:31:00,Down,3.8299999999999272,10.0,3.1939612042906447,0.07123224367099502,3.026213569641186,6.040767669677734,2026-01-06 22:21:00,4487.7
Up,4490.039952322245,4492.36200630188,2026-01-06 22:48:02.467689514,8.492006301879883,17.041128158569336,4496.94,2026-01-06 22:58:00,Up,13.069999999999709,27.0,6.900047677754628,0.15343873117619156,4.577993698119826,9.958871841430664,2026-01-06 22:31:00,4483.87
Down,4491.119543727636,4488.251831474304,2026-01-06 23:17:31.130218505,8.6881685256958,19.518836975097656,4491.99,2026-01-06 23:14:00,Down,4.949999999999818,16.0,0.8704562723642084,0.019377965497790698,3.7381685256959827,3.5188369750976562,2026-01-06 22:58:00,4496.94
Up,4497.995485993623,4500.583662261963,2026-01-06 23:32:37.543487548,8.59366226196289,18.62572479248047,4497.45,2026-01-06 23:50:00,Up,5.460000000000036,36.0,0.5454859936235152,0.012128783946981407,3.1336622619628542,17.37427520751953,2026-01-06 23:14:00,4491.99
