direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,range_error,duration_error,start_time,start_price
Down,4417.40771484375,2026-01-06 03:01:25.013580322,13.356472969055176,13.416893005371094,4434.68,2026-01-06 02:54:00,Down,3.5299999999997453,6.0,17.27228515625029,9.82647296905543,7.416893005371094,2026-01-06 02:48:00,4438.21
Up,4397.435546875,2026-01-06 03:04:58.226623535,11.401162147521973,10.970443725585938,4440.24,2026-01-06 03:00:00,Up,5.559999999999491,6.0,42.80445312499978,5.841162147522482,4.9704437255859375,2026-01-06 02:54:00,4434.68
Down,4399.94970703125,2026-01-06 03:18:21.331901550,15.936077117919922,18.355531692504883,4428.06,2026-01-06 03:03:00,Down,12.179999999999382,3.0,28.1102929687504,3.7560771179205403,15.355531692504883,2026-01-06 03:00:00,4440.24
Up,4388.9345703125,2026-01-06 03:18:47.845516204,11.404605865478516,15.797425270080566,4444.21,2026-01-06 03:15:00,Up,16.149999999999636,12.0,55.275429687500036,4.745394134521121,3.7974252700805664,2026-01-06 03:03:00,4428.06
Down,4384.67431640625,2026-01-06 03:29:39.776973724,14.085502624511719,14.662949562072754,4432.78,2026-01-06 03:34:00,Down,11.430000000000291,19.0,48.105683593749745,2.6555026245114277,4.337050437927246,2026-01-06 03:15:00,4444.21
Up,4383.4228515625,2026-01-06 03:51:10.895347595,21.2448673248291,17.181589126586914,4460.98,2026-01-06 04:30:00,Up,28.199999999999818,56.0,77.55714843749956,6.9551326751707165,38.818410873413086,2026-01-06 03:34:00,4432.78
Down,4386.23974609375,2026-01-06 04:47:09.591636657,13.377615928649902,17.159860610961914,4448.9,2026-01-06 04:41:00,Down,12.079999999999927,11.0,62.660253906249636,1.297615928649975,6.159860610961914,2026-01-06 04:30:00,4460.98
Up,4391.6591796875,2026-01-06 04:59:03.763160705,13.936168670654297,18.062719345092773,4457.55,2026-01-06 04:49:00,Up,8.650000000000546,8.0,65.89082031250018,5.286168670653751,10.062719345092773,2026-01-06 04:41:00,4448.9
Down,4370.5185546875,2026-01-06 05:03:11.279010772,10.53831958770752,14.187983512878418,4451.88,2026-01-06 04:57:00,Down,5.670000000000073,8.0,81.36144531250011,4.868319587707447,6.187983512878418,2026-01-06 04:49:00,4457.55
Up,4361.806640625,2026-01-06 05:11:00.571746826,8.994242668151855,14.009529113769531,4468.06,2026-01-06 05:24:00,Up,16.18000000000029,27.0,106.2533593750004,7.185757331848436,12.990470886230469,2026-01-06 04:57:00,4451.88
Down,4375.2314453125,2026-01-06 05:38:14.888706207,11.589278221130371,14.24814510345459,4464.66,2026-01-06 05:50:00,Down,3.4000000000005457,26.0,89.42855468749985,8.189278221129825,11.75185489654541,2026-01-06 05:24:00,4468.06
Up,4391.09912109375,2026-01-06 06:05:35.793685913,9.22358512878418,15.596561431884766,4468.12,2026-01-06 05:55:00,Up,3.4600000000000364,5.0,77.02087890624989,5.763585128784143,10.596561431884766,2026-01-06 05:50:00,4464.66
Down,4373.5703125,2026-01-06 06:12:07.845840454,8.017738342285156,17.13076400756836,4464.73,2026-01-06 06:07:00,Down,3.3900000000003274,12.0,91.15968749999956,4.627738342284829,5.130764007568359,2026-01-06 05:55:00,4468.12
Up,4365.04541015625,2026-01-06 06:22:17.366638183,8.588855743408203,15.289443969726562,4468.55,2026-01-06 06:12:00,Up,3.8200000000006185,5.0,103.50458984375018,4.768855743407585,10.289443969726562,2026-01-06 06:07:00,4464.73
Down,4376.88330078125,2026-01-06 06:26:42.285518646,8.191285133361816,14.704758644104004,4463.25,2026-01-06 06:15:00,Down,5.300000000000182,3.0,86.36669921875,2.8912851333616345,11.704758644104004,2026-01-06 06:12:00,4468.55
Up,4377.466796875,2026-01-06 06:31:54.350738525,6.437784671783447,16.905845642089844,4466.37,2026-01-06 06:34:00,Up,3.119999999999891,19.0,88.90320312499989,3.3177846717835564,2.0941543579101562,2026-01-06 06:15:00,4463.25
Down,4388.2216796875,2026-01-06 06:52:33.062667846,7.783910751342773,18.551044464111328,4461.96,2026-01-06 06:43:00,Down,4.4099999999998545,9.0,73.73832031250004,3.373910751342919,9.551044464111328,2026-01-06 06:34:00,4466.37
Up,4401.56640625,2026-01-06 07:33:10.722427368,9.944101333618164,50.178707122802734,4469.54,2026-01-06 07:05:00,Up,7.579999999999927,22.0,67.97359374999996,2.364101333618237,28.178707122802734,2026-01-06 06:43:00,4461.96
Down,4418.03369140625,2026-01-06 07:20:19.013900756,7.999040603637695,15.316898345947266,4466.92,2026-01-06 07:15:00,Down,2.619999999999891,10.0,48.88630859375007,5.3790406036378045,5.316898345947266,2026-01-06 07:05:00,4469.54
Up,4397.9658203125,2026-01-06 07:33:46.520576477,9.74044132232666,18.77534294128418,4474.15,2026-01-06 07:31:00,Up,7.229999999999563,16.0,76.18417968749964,2.5104413223270967,2.7753429412841797,2026-01-06 07:15:00,4466.92
Down,4404.16552734375,2026-01-06 07:55:36.520957946,8.89356803894043,24.60868263244629,4449.56,2026-01-06 07:57:00,Down,24.589999999999236,26.0,45.3944726562504,15.696431961058806,1.391317367553711,2026-01-06 07:31:00,4474.15
Up,4415.19677734375,2026-01-06 08:13:40.441246032,9.279001235961914,16.674020767211914,4465.82,2026-01-06 08:37:00,Up,16.25999999999931,40.0,50.62322265624971,6.980998764037395,23.325979232788086,2026-01-06 07:57:00,4449.56
Down,4414.6171875,2026-01-06 08:55:59.727973937,20.310497283935547,18.995466232299805,4461.23,2026-01-06 08:46:00,Down,4.5900000000001455,9.0,46.61281249999956,15.720497283935401,9.995466232299805,2026-01-06 08:37:00,4465.82
Up,4422.61328125,2026-01-06 09:04:26.002464294,15.631324768066406,18.433374404907227,4470.48,2026-01-06 09:09:00,Up,9.25,23.0,47.86671874999956,6.381324768066406,4.566625595092773,2026-01-06 08:46:00,4461.23
Down,4411.4228515625,2026-01-06 09:22:23.767032623,16.100271224975586,13.396117210388184,4461.66,2026-01-06 09:26:00,Down,8.819999999999709,17.0,50.237148437499854,7.280271224975877,3.6038827896118164,2026-01-06 09:09:00,4470.48
Up,4400.10498046875,2026-01-06 09:40:14.983005523,13.251185417175293,14.249716758728027,4467.25,2026-01-06 09:32:00,Up,5.5900000000001455,6.0,67.14501953125,7.6611854171751474,8.249716758728027,2026-01-06 09:26:00,4461.66
Down,4407.62548828125,2026-01-06 09:44:54.689254760,9.346179962158203,12.911487579345703,4457.25,2026-01-06 09:56:00,Down,10.0,24.0,49.62451171875,0.6538200378417969,11.088512420654297,2026-01-06 09:32:00,4467.25
Up,4382.25732421875,2026-01-06 10:07:14.808940887,11.350172996520996,11.24681568145752,4475.73,2026-01-06 10:27:00,Up,18.479999999999563,31.0,93.47267578124956,7.129827003478567,19.75318431854248,2026-01-06 09:56:00,4457.25
Down,4396.38671875,2026-01-06 10:42:01.529502868,10.378472328186035,15.025491714477539,4464.53,2026-01-06 10:41:00,Down,11.199999999999818,14.0,68.14328124999975,0.821527671813783,1.025491714477539,2026-01-06 10:27:00,4475.73
Up,4396.03173828125,2026-01-06 10:57:41.330451965,9.832406044006348,16.688840866088867,4469.45,2026-01-06 10:58:00,Up,4.920000000000073,17.0,73.41826171874982,4.912406044006275,0.3111591339111328,2026-01-06 10:41:00,4464.53
Down,4400.6689453125,2026-01-06 11:12:01.611499786,8.247146606445312,14.02685832977295,4442.54,2026-01-06 12:03:00,Down,26.909999999999854,65.0,41.871054687499964,18.662853393554542,50.97314167022705,2026-01-06 10:58:00,4469.45
Up,4374.66552734375,2026-01-06 12:19:18.607749938,6.987953186035156,16.310129165649414,4452.69,2026-01-06 12:19:00,Up,10.149999999999636,16.0,78.0244726562496,3.16204681396448,0.31012916564941406,2026-01-06 12:03:00,4442.54
Down,4383.91943359375,2026-01-06 12:35:40.598945617,9.0675630569458,16.67664909362793,4448.52,2026-01-06 12:30:00,Down,4.169999999999163,11.0,64.60056640625044,4.8975630569466375,5.67664909362793,2026-01-06 12:19:00,4452.69
Up,4379.34423828125,2026-01-06 12:42:32.162189483,7.810448169708252,12.536036491394043,4456.08,2026-01-06 12:38:00,Up,7.559999999999491,8.0,76.73576171874993,0.25044816970876127,4.536036491394043,2026-01-06 12:30:00,4448.52
Down,4393.40966796875,2026-01-06 12:51:54.506492614,6.539278030395508,13.908441543579102,4449.42,2026-01-06 12:43:00,Down,6.6599999999998545,5.0,56.01033203125007,0.12072196960434667,8.908441543579102,2026-01-06 12:38:00,4456.08
Up,4374.66650390625,2026-01-06 12:57:58.138046264,10.416380882263184,14.96896743774414,4453.3,2026-01-06 12:57:00,Up,3.880000000000109,14.0,78.63349609375018,6.5363808822630745,0.9689674377441406,2026-01-06 12:43:00,4449.42
Down,4377.82470703125,2026-01-06 13:10:54.448356628,6.867834091186523,13.907472610473633,4448.72,2026-01-06 13:18:00,Down,4.579999999999927,21.0,70.89529296875025,2.287834091186596,7.092527389526367,2026-01-06 12:57:00,4453.3
Up,4388.5966796875,2026-01-06 13:32:28.826637268,7.409763813018799,14.480443954467773,4464.65,2026-01-06 14:01:00,Up,15.929999999999382,43.0,76.05332031249964,8.520236186980583,28.519556045532227,2026-01-06 13:18:00,4448.72
Down,4379.7978515625,2026-01-06 14:20:43.927001953,8.37214183807373,19.73211669921875,4461.7,2026-01-06 14:04:00,Down,2.949999999999818,3.0,81.90214843749982,5.422141838073912,16.73211669921875,2026-01-06 14:01:00,4464.65
Up,4378.3193359375,2026-01-06 14:20:45.769958496,8.403757095336914,16.762832641601562,4464.82,2026-01-06 14:18:00,Up,3.119999999999891,14.0,86.50066406249971,5.283757095337023,2.7628326416015625,2026-01-06 14:04:00,4461.7
Down,4397.72265625,2026-01-07 14:07:27.458496093,11.683985710144043,1429.4576416015625,4461.5,2026-01-06 14:20:00,Down,3.319999999999709,2.0,63.77734375,8.363985710144334,1427.4576416015625,2026-01-06 14:18:00,4464.82
Up,4425.25341796875,2026-01-06 14:35:22.740440368,13.725258827209473,15.379007339477539,4466.36,2026-01-06 14:30:00,Up,4.859999999999673,10.0,41.10658203124967,8.8652588272098,5.379007339477539,2026-01-06 14:20:00,4461.5
Down,4423.86962890625,2026-01-08 12:17:47.519531250,27.758852005004883,2747.7919921875,4458.85,2026-01-06 14:41:00,Down,7.509999999999309,11.0,34.980371093750364,20.248852005005574,2736.7919921875,2026-01-06 14:30:00,4466.36
Up,4395.5322265625,2026-01-06 14:53:17.016220092,6.604452133178711,12.28360366821289,4465.14,2026-01-06 15:00:00,Up,6.289999999999964,19.0,69.60777343750033,0.3144521331787473,6.716396331787109,2026-01-06 14:41:00,4458.85
Down,4420.1298828125,2026-01-06 15:17:45.477790832,7.783837795257568,17.757963180541992,4459.76,2026-01-06 15:02:00,Down,5.380000000000109,2.0,39.63011718750022,2.403837795257459,15.757963180541992,2026-01-06 15:00:00,4465.14
Up,4398.0634765625,2026-01-06 15:18:58.259353637,12.206904411315918,16.970989227294922,4470.45,2026-01-06 15:17:00,Up,10.6899999999996,15.0,72.38652343749982,1.5169044113163181,1.9709892272949219,2026-01-06 15:02:00,4459.76
Down,4443.43310546875,2026-01-06 15:32:03.843498229,13.182317733764648,15.064058303833008,4455.68,2026-01-06 15:31:00,Down,14.769999999999527,14.0,12.246894531250291,1.5876822662348786,1.0640583038330078,2026-01-06 15:17:00,4470.45
Up,4406.68603515625,2026-01-06 15:46:42.793350219,17.413541793823242,15.71322250366211,4463.81,2026-01-06 15:46:00,Up,8.13000000000011,15.0,57.1239648437504,9.283541793823133,0.7132225036621094,2026-01-06 15:31:00,4455.68
Down,4411.0205078125,2026-01-06 16:11:14.656448364,14.767250061035156,25.244274139404297,4454.46,2026-01-06 15:50:00,Down,9.350000000000364,4.0,43.439492187500036,5.4172500610347925,21.244274139404297,2026-01-06 15:46:00,4463.81
Up,4407.24755859375,2026-01-06 16:05:36.186561584,16.03840446472168,15.603109359741211,4473.4,2026-01-06 16:16:00,Up,18.9399999999996,26.0,66.15244140624964,2.90159553527792,10.396890640258789,2026-01-06 15:50:00,4454.46
Down,4398.93701171875,2026-01-06 16:30:26.787414550,9.705809593200684,14.446456909179688,4464.56,2026-01-06 16:20:00,Down,8.839999999999236,4.0,65.6229882812504,0.8658095932014476,10.446456909179688,2026-01-06 16:16:00,4473.4
Up,4387.095703125,2026-01-06 16:33:37.964687347,10.086623191833496,13.632744789123535,4490.94,2026-01-06 17:00:00,Up,26.3799999999992,40.0,103.8442968749996,16.293376808165704,26.367255210876465,2026-01-06 16:20:00,4464.56
Down,4374.1181640625,2026-01-06 17:14:34.999580383,11.825672149658203,14.58332633972168,4473.98,2026-01-06 17:20:00,Down,16.960000000000036,20.0,99.86183593749956,5.134327850341833,5.41667366027832,2026-01-06 17:00:00,4490.94
Up,4384.98046875,2026-01-06 17:35:04.426231384,10.19945240020752,15.073770523071289,4482.0,2026-01-06 17:30:00,Up,8.020000000000437,10.0,97.01953125,2.179452400207083,5.073770523071289,2026-01-06 17:20:00,4473.98
Down,4387.375,2026-01-06 17:47:14.131965637,14.945932388305664,17.235532760620117,4463.22,2026-01-06 17:37:00,Down,18.779999999999745,7.0,75.84500000000025,3.8340676116940813,10.235532760620117,2026-01-06 17:30:00,4482.0
Up,4369.9306640625,2026-01-06 17:50:05.813598632,10.807806968688965,13.096893310546875,4483.1,2026-01-06 18:01:00,Up,19.88000000000011,24.0,113.16933593750036,9.072193031311144,10.903106689453125,2026-01-06 17:37:00,4463.22
Down,4365.99658203125,2026-01-06 18:15:36.670188903,17.591663360595703,14.611169815063477,4471.63,2026-01-06 18:06:00,Down,11.470000000000255,5.0,105.63341796875011,6.1216633605954485,9.611169815063477,2026-01-06 18:01:00,4483.1
Up,4379.982421875,2026-01-06 18:21:09.545688629,15.000020980834961,15.15909481048584,4488.93,2026-01-06 18:41:00,Up,17.300000000000182,35.0,108.94757812500029,2.299979019165221,19.84090518951416,2026-01-06 18:06:00,4471.63
Down,4401.4287109375,2026-01-06 18:53:54.246826171,14.335100173950195,12.90411376953125,4484.42,2026-01-06 18:50:00,Down,4.510000000000218,9.0,82.99128906250007,9.825100173949977,3.90411376953125,2026-01-06 18:41:00,4488.93
Up,4378.6357421875,2026-01-06 19:05:00.633602142,14.290366172790527,15.010560035705566,4490.29,2026-01-06 19:17:00,Up,5.869999999999891,27.0,111.65425781249996,8.420366172790636,11.989439964294434,2026-01-06 18:50:00,4484.42
Down,4382.1875,2026-01-06 19:34:53.423423767,14.888235092163086,17.890390396118164,4486.0,2026-01-06 19:28:00,Down,4.289999999999964,11.0,103.8125,10.598235092163122,6.890390396118164,2026-01-06 19:17:00,4490.29
Up,4367.28564453125,2026-01-06 19:40:44.999084472,8.895333290100098,12.749984741210938,4489.86,2026-01-06 19:37:00,Up,3.8599999999996726,9.0,122.57435546874967,5.035333290100425,3.7499847412109375,2026-01-06 19:28:00,4486.0
Down,4396.24755859375,2026-01-06 19:54:10.435409545,9.411961555480957,17.17392349243164,4481.66,2026-01-06 19:44:00,Down,8.199999999999818,7.0,85.41244140624985,1.211961555481139,10.17392349243164,2026-01-06 19:37:00,4489.86
Up,4394.9306640625,2026-01-06 19:57:55.640258789,7.293023586273193,13.927337646484375,4494.16,2026-01-06 20:19:00,Up,12.5,35.0,99.22933593749985,5.206976413726807,21.072662353515625,2026-01-06 19:44:00,4481.66
Down,4394.6845703125,2026-01-06 20:35:48.923492431,10.169228553771973,16.815391540527344,4482.32,2026-01-06 20:34:00,Down,11.840000000000146,15.0,87.63542968749971,1.6707714462281729,1.8153915405273438,2026-01-06 20:19:00,4494.16
Up,4409.2451171875,2026-01-06 20:54:06.224327087,9.967382431030273,20.10373878479004,4490.42,2026-01-06 20:51:00,Up,8.100000000000364,17.0,81.17488281250007,1.8673824310299096,3.103738784790039,2026-01-06 20:34:00,4482.32
Down,4411.947265625,2026-01-06 21:11:12.972908020,12.68427848815918,20.216215133666992,4477.44,2026-01-06 21:17:00,Down,12.980000000000473,26.0,65.4927343749996,0.29572151184129325,5.783784866333008,2026-01-06 20:51:00,4490.42
Up,4398.51123046875,2026-01-06 21:32:18.147068023,8.916836738586426,15.302451133728027,4484.7,2026-01-06 21:22:00,Up,7.260000000000218,5.0,86.18876953124982,1.6568367385862075,10.302451133728027,2026-01-06 21:17:00,4477.44
Down,4416.451171875,2026-01-06 21:39:23.105163574,8.261820793151855,17.385086059570312,4477.86,2026-01-06 21:32:00,Down,6.8400000000001455,10.0,61.40882812499967,1.42182079315171,7.3850860595703125,2026-01-06 21:22:00,4484.7
Up,4408.77587890625,2026-01-06 21:47:27.180976867,12.910286903381348,15.45301628112793,4483.78,2026-01-06 21:46:00,Up,5.920000000000073,14.0,75.00412109374975,6.990286903381275,1.4530162811279297,2026-01-06 21:32:00,4477.86
Down,4397.11181640625,2026-01-06 22:02:32.958412170,9.271160125732422,16.549306869506836,4479.24,2026-01-06 21:54:00,Down,4.539999999999964,8.0,82.12818359374978,4.731160125732458,8.549306869506836,2026-01-06 21:46:00,4483.78
Up,4398.13330078125,2026-01-06 22:10:11.416053771,6.775148391723633,16.19026756286621,4487.7,2026-01-06 22:21:00,Up,8.460000000000036,27.0,89.56669921874982,1.6848516082764036,10.809732437133789,2026-01-06 21:54:00,4479.24
Down,4408.44775390625,2026-01-06 22:38:03.711547851,7.059206008911133,17.061859130859375,4483.87,2026-01-06 22:31:00,Down,3.8299999999999272,10.0,75.42224609374989,3.2292060089112056,7.061859130859375,2026-01-06 22:21:00,4487.7
Up,4391.93994140625,2026-01-06 22:46:51.099987030,7.600388050079346,15.851666450500488,4496.94,2026-01-06 22:58:00,Up,13.069999999999709,27.0,105.0000585937496,5.469611949920363,11.148333549499512,2026-01-06 22:31:00,4483.87
Down,4405.4013671875,2026-01-06 23:13:54.869728088,6.965134143829346,15.914495468139648,4491.99,2026-01-06 23:14:00,Down,4.949999999999818,16.0,86.58863281249978,2.0151341438295276,0.08550453186035156,2026-01-06 22:58:00,4496.94
Up,4400.7890625,2026-01-06 23:30:23.091316223,8.035170555114746,16.384855270385742,4497.45,2026-01-06 23:50:00,Up,5.460000000000036,36.0,96.66093749999982,2.5751705551147097,19.615144729614258,2026-01-06 23:14:00,4491.99
Down,4422.0146484375,2026-01-07 00:08:10.150451660,7.707198143005371,18.169174194335938,4493.89,2026-01-06 23:58:00,Down,3.5599999999994907,8.0,71.87535156250033,4.14719814300588,10.169174194335938,2026-01-06 23:50:00,4497.45
Up,4399.57470703125,2026-01-07 00:14:49.337425231,7.366084098815918,16.822290420532227,4499.34,2026-01-07 01:05:00,Up,5.449999999999818,67.0,99.76529296875015,1.9160840988160999,50.17770957946777,2026-01-06 23:58:00,4493.89
Down,4420.6630859375,2026-01-07 01:23:48.282279968,19.568620681762695,18.804704666137695,4494.78,2026-01-07 01:12:00,Down,4.5600000000004,7.0,74.11691406249975,15.008620681762295,11.804704666137695,2026-01-07 01:05:00,4499.34
Up,4423.3720703125,2026-01-07 01:44:47.571945190,15.099308013916016,32.79286575317383,4500.59,2026-01-07 01:27:00,Up,5.8100000000004,15.0,77.21792968750015,9.289308013915615,17.792865753173828,2026-01-07 01:12:00,4494.78
Down,4420.83447265625,2026-01-07 02:04:18.667144775,11.829935073852539,37.311119079589844,4492.12,2026-01-07 01:51:00,Down,8.470000000000255,24.0,71.28552734374989,3.3599350738522844,13.311119079589844,2026-01-07 01:27:00,4500.59
Up,4416.08056640625,2026-01-07 02:08:20.938568115,7.61686372756958,17.348976135253906,4496.36,2026-01-07 01:54:00,Up,4.239999999999782,3.0,80.27943359374967,3.3768637275697984,14.348976135253906,2026-01-07 01:51:00,4492.12
Down,4416.9814453125,2026-01-07 02:11:39.958648681,9.496659278869629,17.665977478027344,4490.35,2026-01-07 02:01:00,Down,6.009999999999309,7.0,73.36855468750036,3.48665927887032,10.665977478027344,2026-01-07 01:54:00,4496.36
Up,4402.81103515625,2026-01-07 05:39:56.152954101,14.301459312438965,218.93588256835938,4494.27,2026-01-07 02:12:00,Up,3.9200000000000728,11.0,91.45896484375044,10.381459312438892,207.93588256835938,2026-01-07 02:01:00,4490.35
Down,4410.97509765625,2026-01-07 02:31:25.099296569,11.544286727905273,19.41832160949707,4489.68,2026-01-07 02:18:00,Down,4.5900000000001455,6.0,78.70490234375029,6.954286727905128,13.41832160949707,2026-01-07 02:12:00,4494.27
Up,4408.68115234375,2026-01-07 02:34:27.561721801,14.83022689819336,16.459362030029297,4494.87,2026-01-07 02:36:00,Up,5.1899999999996,18.0,86.18884765624989,9.64022689819376,1.5406379699707031,2026-01-07 02:18:00,4489.68
Down,4401.1865234375,2026-01-07 02:53:58.212547302,10.881051063537598,17.9702091217041,4482.63,2026-01-07 02:53:00,Down,12.239999999999782,17.0,81.44347656250011,1.358948936462184,0.9702091217041016,2026-01-07 02:36:00,4494.87
Up,4412.83935546875,2026-01-07 03:09:02.568283081,8.463827133178711,16.042804718017578,4495.64,2026-01-07 03:00:00,Up,13.010000000000218,7.0,82.80064453125033,4.546172866821507,9.042804718017578,2026-01-07 02:53:00,4482.63
Down,4412.4033203125,2026-01-07 03:16:30.322608947,10.426383972167969,16.5053768157959,4469.1,2026-01-07 03:14:00,Down,26.539999999999964,14.0,56.696679687500364,16.113616027831995,2.5053768157958984,2026-01-07 03:00:00,4495.64
Up,4397.67919921875,2026-01-07 03:29:08.337821960,13.183884620666504,15.13896369934082,4478.81,2026-01-07 03:26:00,Up,9.710000000000036,12.0,81.1308007812504,3.4738846206664675,3.1389636993408203,2026-01-07 03:14:00,4469.1
Down,4396.421875,2026-01-07 03:42:44.473686218,15.906064987182617,16.741228103637695,4459.71,2026-01-07 04:01:00,Down,19.100000000000364,35.0,63.288125000000036,3.1939350128177466,18.258771896362305,2026-01-07 03:26:00,4478.81
Up,4399.21337890625,2026-01-07 04:16:00.530376434,12.186158180236816,15.00883960723877,4475.7,2026-01-07 04:12:00,Up,15.989999999999782,11.0,76.48662109374982,3.8038418197629653,4.0088396072387695,2026-01-07 04:01:00,4459.71
