direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,range_error,duration_error,start_time,start_price
Up,76.64679718017578,2026-01-08 13:41:19.289131164,0.46078479290008545,16.32148551940918,75.814,2026-01-08 13:40:00,Up,0.3049999999999926,15.0,0.8327971801757883,0.15578479290009284,1.3214855194091797,2026-01-08 13:25:00,75.509
Down,76.84220886230469,2026-01-08 13:56:09.085006713,0.4985113739967346,16.151416778564453,74.463,2026-01-08 14:16:00,Down,1.350999999999999,36.0,2.3792088623046936,0.8524886260032645,19.848583221435547,2026-01-08 13:40:00,75.814
Up,76.97918701171875,2026-01-08 14:32:23.181610107,0.3637300133705139,16.38636016845703,75.377,2026-01-08 14:57:00,Up,0.9140000000000015,41.0,1.6021870117187547,0.5502699866294876,24.61363983154297,2026-01-08 14:16:00,74.463
Down,76.93466186523438,2026-01-08 15:13:19.043655395,0.59452885389328,16.317394256591797,74.528,2026-01-08 15:14:00,Down,0.8489999999999895,17.0,2.406661865234369,0.2544711461067095,0.6826057434082031,2026-01-08 14:57:00,75.377
Up,77.35067749023438,2026-01-08 15:31:44.443359375,0.6679007411003113,17.74072265625,75.249,2026-01-08 15:26:00,Up,0.7209999999999894,12.0,2.1016774902343798,0.05309925889967815,5.74072265625,2026-01-08 15:14:00,74.528
Down,76.86204528808594,2026-01-08 15:44:20.719528198,0.8248194456100464,18.345325469970703,74.484,2026-01-08 15:41:00,Down,0.7650000000000006,15.0,2.378045288085943,0.05981944561004582,3.345325469970703,2026-01-08 15:26:00,75.249
Up,75.0482177734375,2026-01-08 15:57:54.106521606,0.8262171745300293,16.901775360107422,74.862,2026-01-08 15:49:00,Up,0.3780000000000001,8.0,0.18621777343750523,0.4482171745300292,8.901775360107422,2026-01-08 15:41:00,74.484
Down,76.05120086669922,2026-01-08 16:05:56.040115356,0.8494462966918945,16.934001922607422,73.902,2026-01-08 16:09:00,Down,0.9599999999999937,20.0,2.1492008666992177,0.11055370330809922,3.065998077392578,2026-01-08 15:49:00,74.862
Up,76.1953353881836,2026-01-08 16:26:31.818237304,0.6741779446601868,17.530303955078125,74.451,2026-01-08 16:25:00,Up,0.5489999999999924,16.0,1.7443353881836003,0.12517794466019438,1.530303955078125,2026-01-08 16:09:00,73.902
Down,76.52418518066406,2026-01-08 16:40:20.672492980,0.7609400749206543,15.344541549682617,73.83,2026-01-08 16:31:00,Down,0.6209999999999951,6.0,2.694185180664064,0.13994007492065919,9.344541549682617,2026-01-08 16:25:00,74.451
Up,75.67218017578125,2026-01-08 16:48:33.308258056,0.6807916760444641,17.555137634277344,74.738,2026-01-08 16:37:00,Up,0.9080000000000013,6.0,0.9341801757812505,0.22720832395553714,11.555137634277344,2026-01-08 16:31:00,73.83
