direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,range_error,duration_error,start_time,start_price
Down,74.45243835449219,2026-01-06 09:17:40.044708251,0.5938853025436401,43.66741180419922,78.825,2026-01-06 08:40:00,Down,0.32800000000000296,6.0,4.372561645507815,0.2658853025436372,37.66741180419922,2026-01-06 08:34:00,79.153
Up,74.14896392822266,2026-01-06 09:01:08.389434814,0.747208297252655,21.13982391357422,79.112,2026-01-06 08:52:00,Up,0.28699999999999193,12.0,4.9630360717773385,0.4602082972526631,9.139823913574219,2026-01-06 08:40:00,78.825
Down,74.1515121459961,2026-01-06 09:11:06.881904602,0.5730323195457458,19.11469841003418,78.575,2026-01-06 09:23:00,Down,0.5369999999999919,31.0,4.423487854003909,0.03603231954575392,11.88530158996582,2026-01-06 08:52:00,79.112
Up,75.09616088867188,2026-01-06 09:39:01.724052429,0.44716736674308777,16.02873420715332,78.87,2026-01-06 09:32:00,Up,0.2950000000000017,9.0,3.7738391113281295,0.15216736674308606,7.02873420715332,2026-01-06 09:23:00,78.575
Down,74.24617004394531,2026-01-06 09:48:40.405654907,0.47393640875816345,16.67342758178711,78.527,2026-01-06 09:46:00,Down,0.3430000000000035,14.0,4.2808299560546885,0.13093640875815993,2.6734275817871094,2026-01-06 09:32:00,78.87
Up,74.625244140625,2026-01-06 10:01:35.809993743,0.36895814538002014,15.596833229064941,78.723,2026-01-06 09:50:00,Up,0.19599999999999795,4.0,4.097755859374999,0.1729581453800222,11.596833229064941,2026-01-06 09:46:00,78.527
Down,74.44851684570312,2026-01-06 10:07:42.939605712,0.3110803961753845,17.715660095214844,77.964,2026-01-06 10:00:00,Down,0.7590000000000003,10.0,3.5154831542968736,0.4479196038246158,7.715660095214844,2026-01-06 09:50:00,78.723
Up,75.34345245361328,2026-01-06 10:15:27.531166076,0.40217238664627075,15.458852767944336,78.503,2026-01-06 10:27:00,Up,0.5390000000000015,27.0,3.159547546386719,0.13682761335373073,11.541147232055664,2026-01-06 10:00:00,77.964
Down,74.16717529296875,2026-01-06 10:44:22.964286804,0.7276428937911987,17.38273811340332,78.216,2026-01-06 10:32:00,Down,0.28700000000000614,5.0,4.048824707031244,0.4406428937911926,12.38273811340332,2026-01-06 10:27:00,78.503
Up,75.03544616699219,2026-01-06 10:49:36.200523376,0.6538432240486145,17.603342056274414,78.584,2026-01-06 10:59:00,Up,0.3680000000000092,27.0,3.5485538330078157,0.2858432240486053,9.396657943725586,2026-01-06 10:32:00,78.216
Down,74.48967742919922,2026-01-06 11:16:37.230148315,0.3704778850078583,17.620502471923828,77.91,2026-01-06 11:13:00,Down,0.6740000000000066,14.0,3.420322570800778,0.3035221149921483,3.620502471923828,2026-01-06 10:59:00,78.584
Up,76.00071716308594,2026-01-06 11:31:19.132118225,0.45558321475982666,18.31886863708496,78.231,2026-01-06 11:30:00,Up,0.32099999999999795,17.0,2.230282836914057,0.1345832147598287,1.318868637084961,2026-01-06 11:13:00,77.91
Down,75.3404769897461,2026-01-06 11:48:16.660995483,0.653883159160614,18.27768325805664,77.418,2026-01-06 12:03:00,Down,0.8129999999999882,33.0,2.0775230102539126,0.15911684083937416,14.72231674194336,2026-01-06 11:30:00,78.231
Up,75.70344543457031,2026-01-06 12:18:23.602695465,0.28598788380622864,15.393378257751465,77.934,2026-01-06 12:19:00,Up,0.5159999999999911,16.0,2.230554565429685,0.2300121161937625,0.6066217422485352,2026-01-06 12:03:00,77.418
Down,75.19485473632812,2026-01-06 12:37:45.309562683,0.4544404447078705,18.755159378051758,77.738,2026-01-06 12:30:00,Down,0.19599999999999795,11.0,2.5431452636718745,0.25844044470787253,7.755159378051758,2026-01-06 12:19:00,77.934
Up,75.37480926513672,2026-01-06 12:48:37.007789611,0.7892543077468872,18.616796493530273,78.028,2026-01-06 12:38:00,Up,0.29000000000000625,8.0,2.653190734863287,0.49925430774688095,10.616796493530273,2026-01-06 12:30:00,77.738
Down,74.87679290771484,2026-01-06 12:55:35.562515258,0.5205454230308533,17.592708587646484,77.686,2026-01-06 12:43:00,Down,0.34199999999999875,5.0,2.8092070922851633,0.17854542303085452,12.592708587646484,2026-01-06 12:38:00,78.028
Up,75.34818267822266,2026-01-06 12:59:46.000671386,0.40295931696891785,16.766677856445312,78.486,2026-01-06 14:09:00,Up,0.7999999999999972,86.0,3.137817321777348,0.3970406830310793,69.23332214355469,2026-01-06 12:43:00,77.686
Down,74.99649810791016,2026-01-06 14:25:26.703987121,0.6422415375709534,16.445066452026367,78.27,2026-01-06 14:20:00,Down,0.21600000000000819,11.0,3.2735018920898398,0.4262415375709452,5.445066452026367,2026-01-06 14:09:00,78.486
Up,74.13194274902344,2026-01-06 14:35:57.289638519,0.5636497735977173,15.954827308654785,78.489,2026-01-06 14:30:00,Up,0.2190000000000083,10.0,4.357057250976567,0.344649773597709,5.954827308654785,2026-01-06 14:20:00,78.27
Down,74.21756744384766,2026-01-06 14:46:32.974205017,0.35622337460517883,16.549570083618164,78.125,2026-01-06 14:50:00,Down,0.3640000000000043,20.0,3.9074325561523438,0.007776625394825487,3.450429916381836,2026-01-06 14:30:00,78.489
Up,74.94207763671875,2026-01-06 15:06:56.469268798,0.3850008547306061,16.94115447998047,78.693,2026-01-06 15:17:00,Up,0.5679999999999978,27.0,3.750922363281248,0.18299914526939176,10.058845520019531,2026-01-06 14:50:00,78.125
Down,74.86893463134766,2026-01-06 15:32:35.370655059,0.35950031876564026,15.589510917663574,78.134,2026-01-06 15:26:00,Down,0.5589999999999975,9.0,3.265065368652344,0.19949968123435724,6.589510917663574,2026-01-06 15:17:00,78.693
Up,75.1601791381836,2026-01-06 15:42:38.923530578,0.44894158840179443,16.648725509643555,79.353,2026-01-06 16:10:00,Up,1.218999999999994,44.0,4.192820861816401,0.7700584115981997,27.351274490356445,2026-01-06 15:26:00,78.134
Down,74.7624740600586,2026-01-06 16:31:17.567138671,0.6230144500732422,21.29278564453125,78.713,2026-01-06 16:30:00,Down,0.6400000000000006,20.0,3.9505259399414,0.01698554992675838,1.29278564453125,2026-01-06 16:10:00,79.353
Up,74.9715347290039,2026-01-06 16:45:59.267692565,0.6441558003425598,15.987794876098633,80.5,2026-01-06 17:01:00,Up,1.7870000000000061,31.0,5.528465270996094,1.1428441996574463,15.012205123901367,2026-01-06 16:30:00,78.713
Down,74.6441650390625,2026-01-06 17:18:30.209083557,0.879421591758728,17.50348472595215,79.849,2026-01-06 17:05:00,Down,0.6509999999999962,4.0,5.204834960937504,0.22842159175873178,13.503484725952148,2026-01-06 17:01:00,80.5
Up,74.24217987060547,2026-01-06 17:23:00.907287597,0.6824281811714172,18.015121459960938,80.739,2026-01-06 17:27:00,Up,0.8900000000000006,22.0,6.496820129394536,0.20757181882858333,3.9848785400390625,2026-01-06 17:05:00,79.849
Down,73.75599670410156,2026-01-06 17:47:52.329254150,0.7330248951911926,20.872154235839844,79.609,2026-01-06 17:37:00,Down,1.1300000000000097,10.0,5.853003295898432,0.39697510480881704,10.872154235839844,2026-01-06 17:27:00,80.739
Up,74.98252868652344,2026-01-06 17:56:03.981857299,0.9251664280891418,19.066364288330078,80.505,2026-01-06 18:02:00,Up,0.8960000000000008,25.0,5.522471313476558,0.02916642808914105,5.933635711669922,2026-01-06 17:37:00,79.609
Down,75.10108184814453,2026-01-06 18:22:35.155906677,1.0541235208511353,20.5859317779541,79.841,2026-01-06 18:07:00,Down,0.6640000000000015,5.0,4.739918151855463,0.3901235208511338,15.585931777954102,2026-01-06 18:02:00,80.505
Up,73.76051330566406,2026-01-06 18:23:21.422996520,1.0877724885940552,16.3570499420166,80.844,2026-01-06 18:34:00,Up,1.0030000000000001,27.0,7.083486694335932,0.08477248859405506,10.642950057983398,2026-01-06 18:07:00,79.841
Down,73.87218475341797,2026-01-06 18:52:13.485832214,0.8264174461364746,18.224763870239258,80.289,2026-01-06 18:46:00,Down,0.5549999999999926,12.0,6.416815246582033,0.271417446136482,6.224763870239258,2026-01-06 18:34:00,80.844
Up,73.18360900878906,2026-01-06 19:00:37.210979461,0.6909181475639343,14.620182991027832,81.006,2026-01-06 19:38:00,Up,0.7169999999999987,52.0,7.822390991210938,0.026081852436064423,37.37981700897217,2026-01-06 18:46:00,80.289
Down,73.1247329711914,2026-01-06 19:59:02.359085083,0.6248972415924072,21.039318084716797,80.558,2026-01-06 19:44:00,Down,0.4479999999999933,6.0,7.433267028808601,0.17689724159241393,15.039318084716797,2026-01-06 19:38:00,81.006
Up,72.56431579589844,2026-01-06 19:54:17.514381408,0.4197838008403778,10.291906356811523,81.411,2026-01-06 20:16:00,Up,0.8529999999999944,32.0,8.846684204101564,0.4332161991596166,21.708093643188477,2026-01-06 19:44:00,80.558
Down,73.12138366699219,2026-01-06 20:39:03.973960876,0.5485268235206604,23.066232681274414,80.304,2026-01-06 20:34:00,Down,1.1069999999999993,18.0,7.1826163330078145,0.5584731764793389,5.066232681274414,2026-01-06 20:16:00,81.411
Up,74.1373062133789,2026-01-06 20:49:43.269195556,0.5077027678489685,15.721153259277344,81.057,2026-01-06 20:59:00,Up,0.7530000000000001,25.0,6.919693786621096,0.2452972321510316,9.278846740722656,2026-01-06 20:34:00,80.304
Down,73.68827819824219,2026-01-06 21:19:46.817436218,0.6192482113838196,20.780290603637695,79.985,2026-01-06 21:31:00,Down,1.0720000000000027,32.0,6.296721801757812,0.45275178861618315,11.219709396362305,2026-01-06 20:59:00,81.057
Up,73.64757537841797,2026-01-06 21:46:09.331340789,0.6112573742866516,15.155522346496582,80.463,2026-01-06 21:41:00,Up,0.47799999999999443,10.0,6.815424621582025,0.13325737428665718,5.155522346496582,2026-01-06 21:31:00,79.985
Down,73.72283935546875,2026-01-06 22:00:06.280059814,0.8427773714065552,19.10466766357422,79.821,2026-01-06 21:54:00,Down,0.6419999999999959,13.0,6.098160644531248,0.20077737140655927,6.104667663574219,2026-01-06 21:41:00,80.463
Up,74.57303619384766,2026-01-06 22:08:01.785507202,0.7010350227355957,14.02975845336914,80.494,2026-01-06 22:26:00,Up,0.6730000000000018,32.0,5.9209638061523435,0.028035022735593884,17.97024154663086,2026-01-06 21:54:00,79.821
Down,74.53365325927734,2026-01-06 22:47:00.909690856,0.5991702079772949,21.015161514282227,80.278,2026-01-06 22:36:00,Down,0.21599999999999397,10.0,5.744346740722662,0.38317020797730095,11.015161514282227,2026-01-06 22:26:00,80.494
Up,74.82389068603516,2026-01-06 22:47:44.908618927,0.5324943661689758,11.7484769821167,81.415,2026-01-06 22:59:00,Up,1.1370000000000005,23.0,6.59110931396485,0.6045056338310246,11.2515230178833,2026-01-06 22:36:00,80.278
Down,73.68186950683594,2026-01-06 23:18:07.505950927,0.43721243739128113,19.125099182128906,81.177,2026-01-06 23:57:00,Down,0.23799999999999955,58.0,7.495130493164069,0.19921243739128158,38.874900817871094,2026-01-06 22:59:00,81.415
Up,74.99024963378906,2026-01-07 00:15:24.996871948,0.7280928492546082,18.416614532470703,82.665,2026-01-07 01:26:00,Up,1.4879999999999995,89.0,7.674750366210944,0.7599071507453914,70.5833854675293,2026-01-06 23:57:00,81.177
Down,74.45101165771484,2026-01-07 01:38:53.703975677,0.6187842488288879,12.895066261291504,82.426,2026-01-07 01:42:00,Down,0.23900000000000432,16.0,7.974988342285158,0.3797842488288836,3.104933738708496,2026-01-07 01:26:00,82.665
Up,73.75593566894531,2026-01-08 23:27:09.536132812,0.9096734523773193,2745.158935546875,82.738,2026-01-07 01:55:00,Up,0.3119999999999976,13.0,8.982064331054687,0.5976734523773217,2732.158935546875,2026-01-07 01:42:00,82.426
Down,75.45205688476562,2026-01-07 02:20:14.054374694,0.5448943972587585,25.23423957824707,82.429,2026-01-07 02:09:00,Down,0.3089999999999975,14.0,6.976943115234377,0.23589439725876105,11.23423957824707,2026-01-07 01:55:00,82.738
Up,74.44349670410156,2026-01-07 02:29:31.055603027,0.3062058389186859,20.517593383789062,82.616,2026-01-07 02:10:00,Up,0.1869999999999976,1.0,8.172503295898437,0.1192058389186883,19.517593383789062,2026-01-07 02:09:00,82.429
Down,75.09727478027344,2026-01-07 02:28:21.538238525,0.6310781240463257,18.358970642089844,82.41,2026-01-07 02:19:00,Down,0.20600000000000307,9.0,7.312725219726559,0.4250781240463226,9.358970642089844,2026-01-07 02:10:00,82.616
Up,75.45640563964844,2026-01-07 02:35:37.464866638,0.43766677379608154,16.624414443969727,82.55,2026-01-07 02:27:00,Up,0.14000000000000057,8.0,7.09359436035156,0.297666773796081,8.624414443969727,2026-01-07 02:19:00,82.41
Down,76.16429138183594,2026-01-07 02:45:33.082466125,0.24228614568710327,18.551374435424805,82.412,2026-01-07 02:31:00,Down,0.13799999999999102,4.0,6.247708618164069,0.10428614568711225,14.551374435424805,2026-01-07 02:27:00,82.55
Up,75.34636688232422,2026-01-07 02:45:03.451766967,0.6601773500442505,14.05752944946289,82.672,2026-01-07 02:33:00,Up,0.2599999999999909,2.0,7.325633117675778,0.4001773500442596,12.05752944946289,2026-01-07 02:31:00,82.412
Down,75.33585357666016,2026-01-07 02:50:55.945243835,0.3401136100292206,17.93242073059082,82.412,2026-01-07 02:53:00,Down,0.2599999999999909,20.0,7.07614642333985,0.08011361002922968,2.0675792694091797,2026-01-07 02:33:00,82.672
Up,74.88822937011719,2026-01-07 03:11:27.984695434,0.3917074501514435,18.466411590576172,82.688,2026-01-07 03:00:00,Up,0.27599999999999625,7.0,7.799770629882815,0.11570745015144723,11.466411590576172,2026-01-07 02:53:00,82.412
Down,75.60809326171875,2026-01-07 03:18:33.648376464,0.3034887909889221,18.560806274414062,79.986,2026-01-07 03:14:00,Down,2.701999999999998,14.0,4.377906738281254,2.398511209011076,4.5608062744140625,2026-01-07 03:00:00,82.688
Up,76.00699615478516,2026-01-07 03:35:30.907745361,0.6437193155288696,21.51512908935547,80.879,2026-01-07 03:23:00,Up,0.8930000000000007,9.0,4.872003845214849,0.24928068447113105,12.515129089355469,2026-01-07 03:14:00,79.986
Down,76.23287200927734,2026-01-07 03:37:59.182319641,0.9322445392608643,14.986371994018555,79.544,2026-01-07 03:35:00,Down,1.335000000000008,12.0,3.311127990722653,0.4027554607391437,2.9863719940185547,2026-01-07 03:23:00,80.879
Up,75.5328369140625,2026-01-07 03:58:28.618125915,0.8949308395385742,23.47696876525879,80.788,2026-01-07 03:54:00,Up,1.2439999999999998,19.0,5.255163085937497,0.34906916046142555,4.476968765258789,2026-01-07 03:35:00,79.544
Down,76.79447174072266,2026-01-07 04:12:54.907150268,0.7452848553657532,18.915119171142578,79.633,2026-01-07 04:02:00,Down,1.1550000000000011,8.0,2.8385282592773393,0.40971514463424796,10.915119171142578,2026-01-07 03:54:00,80.788
Up,76.26593780517578,2026-01-07 04:20:07.002983093,1.088199496269226,18.116716384887695,81.387,2026-01-07 04:32:00,Up,1.7540000000000049,30.0,5.121062194824219,0.6658005037307788,11.883283615112305,2026-01-07 04:02:00,79.633
Down,77.15617370605469,2026-01-07 04:50:35.416145324,0.9283386468887329,18.590269088745117,81.012,2026-01-07 04:45:00,Down,0.375,13.0,3.855826293945313,0.5533386468887329,5.590269088745117,2026-01-07 04:32:00,81.387
Up,76.55511474609375,2026-01-07 05:01:45.258407592,0.6527609825134277,16.75430679321289,81.528,2026-01-07 04:51:00,Up,0.5160000000000053,6.0,4.972885253906256,0.1367609825134224,10.75430679321289,2026-01-07 04:45:00,81.012
Down,77.98873901367188,2026-01-07 05:11:36.928710937,0.7608386874198914,20.615478515625,80.511,2026-01-07 05:13:00,Down,1.0170000000000101,22.0,2.5222609863281207,0.25616131258011876,1.384521484375,2026-01-07 04:51:00,81.528
Up,79.76000213623047,2026-01-07 05:30:22.873420715,0.6497973799705505,17.381223678588867,81.066,2026-01-07 05:39:00,Up,0.5550000000000068,26.0,1.3059978637695338,0.09479737997054372,8.618776321411133,2026-01-07 05:13:00,80.511
Down,76.5570297241211,2026-01-07 05:59:20.178451538,0.6478127837181091,20.336307525634766,79.587,2026-01-07 06:10:00,Down,1.4789999999999992,31.0,3.0299702758789095,0.8311872162818901,10.663692474365234,2026-01-07 05:39:00,81.066
Up,76.7303466796875,2026-01-07 06:30:09.556846618,0.6188976764678955,20.15928077697754,80.132,2026-01-07 06:19:00,Up,0.5450000000000017,9.0,3.401653320312505,0.0738976764678938,11.159280776977539,2026-01-07 06:10:00,79.587
Down,75.9392318725586,2026-01-07 06:39:43.724212646,0.6628088355064392,20.728736877441406,79.504,2026-01-07 06:30:00,Down,0.6280000000000001,11.0,3.564768127441411,0.034808835506439095,9.728736877441406,2026-01-07 06:19:00,80.132
Up,75.57571411132812,2026-01-07 06:47:56.873817443,0.8250223994255066,17.94789695739746,79.972,2026-01-07 06:42:00,Up,0.4679999999999893,12.0,4.396285888671869,0.3570223994255173,5.947896957397461,2026-01-07 06:30:00,79.504
Down,75.41241455078125,2026-01-07 07:00:28.152351379,0.7341298460960388,18.469205856323242,79.504,2026-01-07 07:01:00,Down,0.4679999999999893,19.0,4.091585449218755,0.2661298460960495,0.5307941436767578,2026-01-07 06:42:00,79.972
Up,75.70137023925781,2026-01-07 07:19:54.070243835,0.6554683446884155,18.90117073059082,80.031,2026-01-07 07:24:00,Up,0.527000000000001,23.0,4.329629760742193,0.1284683446884145,4.09882926940918,2026-01-07 07:01:00,79.504
Down,75.59074401855469,2026-01-07 07:43:11.935729980,0.5197511911392212,19.198928833007812,78.271,2026-01-07 07:48:00,Down,1.7600000000000051,24.0,2.6802559814453133,1.240248808860784,4.8010711669921875,2026-01-07 07:24:00,80.031
Up,75.31551361083984,2026-01-07 08:06:50.528411865,0.5483445525169373,18.842140197753906,79.387,2026-01-07 08:06:00,Up,1.1159999999999997,18.0,4.071486389160157,0.5676554474830624,0.8421401977539062,2026-01-07 07:48:00,78.271
Down,75.63434600830078,2026-01-07 08:22:33.831024169,0.6883793473243713,16.56385040283203,78.945,2026-01-07 08:11:00,Down,0.4420000000000073,5.0,3.310653991699212,0.24637934732436406,11.563850402832031,2026-01-07 08:06:00,79.387
Up,75.496337890625,2026-01-07 08:31:41.481857299,0.9391070604324341,20.691364288330078,79.427,2026-01-07 08:18:00,Up,0.48200000000001353,7.0,3.9306621093750067,0.45710706043242055,13.691364288330078,2026-01-07 08:11:00,78.945
Down,75.15967559814453,2026-01-07 08:35:41.072616577,0.8229758143424988,17.68454360961914,78.198,2026-01-07 08:46:00,Down,1.2290000000000134,28.0,3.038324401855462,0.40602418565751464,10.31545639038086,2026-01-07 08:18:00,79.427
Up,75.44225311279297,2026-01-07 09:05:08.126792907,0.7354109287261963,19.135446548461914,80.202,2026-01-07 09:40:00,Up,2.004000000000005,54.0,4.759746887207029,1.2685890712738086,34.864553451538086,2026-01-07 08:46:00,78.198
Down,75.81029510498047,2026-01-07 09:59:38.915634155,0.8599467873573303,19.64859390258789,79.744,2026-01-07 09:44:00,Down,0.4579999999999984,4.0,3.933704895019531,0.4019467873573319,15.64859390258789,2026-01-07 09:40:00,80.202
Up,75.62124633789062,2026-01-07 10:04:09.089813232,0.6592570543289185,20.15149688720703,80.092,2026-01-07 09:54:00,Up,0.347999999999999,10.0,4.470753662109374,0.3112570543289195,10.151496887207031,2026-01-07 09:44:00,79.744
Down,75.6708984375,2026-01-07 10:14:27.591476440,0.784153401851654,20.459857940673828,79.575,2026-01-07 10:07:00,Down,0.5169999999999959,13.0,3.904101562500003,0.26715340185165815,7.459857940673828,2026-01-07 09:54:00,80.092
Up,75.51834869384766,2026-01-07 10:25:12.689666748,0.5541154742240906,18.21149444580078,80.104,2026-01-07 10:42:00,Up,0.5289999999999964,35.0,4.585651306152343,0.025115474224094214,16.78850555419922,2026-01-07 10:07:00,79.575
Down,75.90228271484375,2026-01-07 11:02:29.346084594,0.7638702988624573,20.48910140991211,78.998,2026-01-07 11:08:00,Down,1.1059999999999945,26.0,3.0957172851562547,0.34212970113753727,5.510898590087891,2026-01-07 10:42:00,80.104
Up,75.8184814453125,2026-01-07 11:22:24.867439270,0.6789731383323669,14.414457321166992,79.597,2026-01-07 11:19:00,Up,0.5989999999999895,11.0,3.778518554687494,0.0799731383323774,3.414457321166992,2026-01-07 11:08:00,78.998
Down,75.63681030273438,2026-01-07 11:38:40.323715209,0.6141768097877502,19.672061920166016,79.028,2026-01-07 11:30:00,Down,0.5689999999999884,11.0,3.391189697265631,0.04517680978776184,8.672061920166016,2026-01-07 11:19:00,79.597
Up,75.62210083007812,2026-01-07 11:46:22.060775756,0.6185792088508606,16.367679595947266,79.478,2026-01-07 11:36:00,Up,0.44999999999998863,6.0,3.8558991699218694,0.16857920885087196,10.367679595947266,2026-01-07 11:30:00,79.028
Down,76.40946197509766,2026-01-07 11:57:41.197586059,0.8490918278694153,21.686626434326172,79.311,2026-01-07 11:46:00,Down,0.16699999999998738,10.0,2.901538024902351,0.6820918278694279,11.686626434326172,2026-01-07 11:36:00,79.478
Up,75.61100006103516,2026-01-07 12:03:51.066741943,0.739838719367981,17.851112365722656,79.642,2026-01-07 12:23:00,Up,0.33099999999998886,37.0,4.03099993896484,0.4088387193679921,19.148887634277344,2026-01-07 11:46:00,79.311
Down,75.80714416503906,2026-01-07 12:41:14.379730224,0.8686814904212952,18.239662170410156,79.101,2026-01-07 12:31:00,Down,0.5409999999999968,8.0,3.2938558349609366,0.32768149042129835,10.239662170410156,2026-01-07 12:23:00,79.642
Up,75.18065643310547,2026-01-07 12:48:53.743629455,0.4960673749446869,17.895727157592773,79.561,2026-01-07 12:46:00,Up,0.46000000000000796,15.0,4.380343566894538,0.03606737494467893,2.8957271575927734,2026-01-07 12:31:00,79.101
Down,75.58744049072266,2026-01-07 13:05:02.844429016,0.6539745926856995,19.047407150268555,79.274,2026-01-07 12:55:00,Down,0.28700000000000614,9.0,3.6865595092773447,0.3669745926856933,10.047407150268555,2026-01-07 12:46:00,79.561
Up,75.49266815185547,2026-01-07 13:13:36.940383911,0.4842233955860138,18.615673065185547,79.559,2026-01-07 13:10:00,Up,0.2849999999999966,15.0,4.066331848144529,0.1992233955860172,3.615673065185547,2026-01-07 12:55:00,79.274
