direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,price_error_pct,range_error,duration_error,start_time,start_price
Down,4343.1892794799805,2026-01-02 02:21:40.723285675,14.959691047668457,11.67872142791748,4341.49,2026-01-02 02:26:00,Down,11.329999999999927,16.0,1.6992794799807598,0.03914046744276181,3.62969104766853,4.3212785720825195,2026-01-02 02:10:00,4352.82
Up,4347.8004376280305,2026-01-02 02:56:50.081748962,14.476949691772461,30.83469581604004,4350.79,2026-01-02 02:38:00,Up,9.300000000000182,12.0,2.9895623719694413,0.06871309283990819,5.176949691772279,18.83469581604004,2026-01-02 02:26:00,4341.49
Down,4344.309410961866,2026-01-02 03:14:56.486892700,9.271612167358398,36.94144821166992,4346.71,2026-01-02 02:41:00,Down,4.079999999999927,3.0,2.4005890381340578,0.05522772483404823,5.191612167358471,33.94144821166992,2026-01-02 02:38:00,4350.79
Up,4363.112096550464,2026-01-03 02:32:17.014160156,12.747851371765137,1431.2835693359375,4356.08,2026-01-02 02:57:00,Up,9.36999999999989,16.0,7.032096550464303,0.16143175861013348,3.377851371765246,1415.2835693359375,2026-01-02 02:41:00,4346.71
Down,4353.078012247085,2026-01-02 03:26:16.594734191,22.81886100769043,29.276578903198242,4344.59,2026-01-02 03:25:00,Down,11.489999999999782,28.0,8.488012247084953,0.19536969534720083,11.328861007690648,1.2765789031982422,2026-01-02 02:57:00,4356.08
Up,4357.330203071833,2026-01-02 03:45:34.131202697,19.93937110900879,20.5688533782959,4351.49,2026-01-02 03:35:00,Up,6.899999999999636,10.0,5.840203071833457,0.13421157056165722,13.039371109009153,10.568853378295898,2026-01-02 03:25:00,4344.59
Down,4346.901502743363,2026-01-02 04:04:30.695228576,11.500502586364746,29.511587142944336,4345.77,2026-01-02 03:44:00,Down,5.719999999999345,9.0,1.1315027433629439,0.02603687593597783,5.780502586365401,20.511587142944336,2026-01-02 03:35:00,4351.49
Up,4353.668802183867,2026-01-02 03:50:47.769727706,6.777004241943359,6.796162128448486,4354.48,2026-01-02 03:51:00,Up,8.709999999999127,7.0,0.811197816132335,0.0186290398883985,1.9329957580557675,0.20383787155151367,2026-01-02 03:44:00,4345.77
Down,4347.04189538002,2026-01-02 04:00:42.619743347,9.332990646362305,9.710329055786133,4345.23,2026-01-02 04:21:00,Down,9.25,30.0,1.8118953800203599,0.041698491909987735,0.08299064636230469,20.289670944213867,2026-01-02 03:51:00,4354.48
Up,4353.425147970915,2026-01-02 04:32:01.927299499,8.211071968078613,11.032121658325195,4375.66,2026-01-02 05:48:00,Up,30.43000000000029,87.0,22.234852029085232,0.5081485314006398,22.218928031921678,75.9678783416748,2026-01-02 04:21:00,4345.23
Down,4369.798042082786,2026-01-02 06:01:34.315967559,8.1912260055542,13.571932792663574,4372.19,2026-01-02 05:56:00,Down,3.4700000000002547,8.0,2.3919579172134036,0.054708462285797364,4.721226005553945,5.571932792663574,2026-01-02 05:48:00,4375.66
Up,4381.276699540615,2026-01-03 05:47:05.104980468,9.048084259033203,1431.0850830078125,4378.49,2026-01-02 06:07:00,Up,6.300000000000182,11.0,2.7866995406147907,0.06364521879951288,2.7480842590330212,1420.0850830078125,2026-01-02 05:56:00,4372.19
Down,4373.612314804792,2026-01-02 06:27:18.418579101,8.507667541503906,20.306976318359375,4371.43,2026-01-02 06:23:00,Down,7.059999999999491,16.0,2.182314804791531,0.04992221778208803,1.4476675415044156,4.306976318359375,2026-01-02 06:07:00,4378.49
Up,4388.867031177283,2026-01-02 06:46:48.397293090,9.710029602050781,23.806621551513672,4376.11,2026-01-02 06:27:00,Up,4.6799999999993815,4.0,12.757031177283352,0.29151532245038064,5.0300296020514,19.806621551513672,2026-01-02 06:23:00,4371.43
Down,4368.762497137189,2026-01-02 06:40:20.380783081,20.6124210357666,13.339679718017578,4371.13,2026-01-02 07:02:00,Down,4.979999999999563,35.0,2.367502862811307,0.05416226153903697,15.632421035767038,21.660320281982422,2026-01-02 06:27:00,4376.11
Up,4384.277872943879,2026-01-02 07:22:10.300025939,11.977137565612793,20.171667098999023,4380.16,2026-01-02 07:11:00,Up,9.029999999999745,9.0,4.117872943878865,0.09401192978975347,2.9471375656130476,11.171667098999023,2026-01-02 07:02:00,4371.13
Down,4373.786044616699,2026-01-02 07:24:36.133861541,7.842165470123291,13.6022310256958,4375.3,2026-01-02 07:20:00,Down,4.859999999999673,9.0,1.513955383301436,0.03460232174482747,2.9821654701236184,4.602231025695801,2026-01-02 07:11:00,4380.16
Up,4382.867552053928,2026-01-02 08:04:21.287841796,11.677909851074219,44.35479736328125,4380.14,2026-01-02 07:23:00,Up,4.8400000000001455,3.0,2.727552053927866,0.0622708875498926,6.837909851074073,41.35479736328125,2026-01-02 07:20:00,4375.3
Down,4374.480640617609,2026-01-02 07:44:33.004875183,8.004051208496094,21.550081253051758,4377.88,2026-01-02 07:42:00,Down,2.2600000000002183,19.0,3.399359382390685,0.07764852810928315,5.7440512084958755,2.550081253051758,2026-01-02 07:23:00,4380.14
Up,4388.0817877388,2026-01-03 07:32:49.541015625,9.805122375488281,1430.82568359375,4381.72,2026-01-02 07:55:00,Up,3.8400000000001455,13.0,6.361787738799649,0.1451892804378109,5.965122375488136,1417.82568359375,2026-01-02 07:42:00,4377.88
Down,4375.949429757596,2026-01-02 08:09:53.299255371,8.982342720031738,14.888320922851562,4373.8,2026-01-02 08:16:00,Down,7.920000000000073,21.0,2.149429757595499,0.04914330233653799,1.0623427200316655,6.1116790771484375,2026-01-02 07:55:00,4381.72
Up,4385.594534897805,2026-01-02 08:28:51.804542541,7.403122425079346,12.863409042358398,4379.99,2026-01-02 08:29:00,Up,6.1899999999996,13.0,5.604534897805024,0.12795770989899577,1.2131224250797459,0.13659095764160156,2026-01-02 08:16:00,4373.8
Down,4374.25930186212,2026-01-02 08:44:54.640102386,13.64966869354248,15.91066837310791,4372.22,2026-01-02 09:10:00,Down,7.769999999999527,41.0,2.039301862119828,0.04664225181074667,5.879668693542953,25.08933162689209,2026-01-02 08:29:00,4379.99
Up,4380.669322988987,2026-01-02 09:30:33.602256774,10.013028144836426,20.56003761291504,4378.0,2026-01-02 09:14:00,Up,5.779999999999745,4.0,2.6693229889870054,0.06097128800792612,4.23302814483668,16.56003761291504,2026-01-02 09:10:00,4372.22
Down,4370.816592216492,2026-01-02 09:44:00.019340515,10.79493236541748,30.000322341918945,4371.97,2026-01-02 09:24:00,Down,6.029999999999745,10.0,1.1534077835085554,0.026381877815002286,4.764932365417735,20.000322341918945,2026-01-02 09:14:00,4378.0
Up,4381.801528911591,2026-01-02 09:57:08.378219604,18.187471389770508,33.1396369934082,4380.72,2026-01-02 09:37:00,Up,8.75,13.0,1.0815289115907945,0.024688382539646322,9.437471389770508,20.139636993408203,2026-01-02 09:24:00,4371.97
Down,4372.278272981644,2026-01-02 09:58:11.405067443,13.740996360778809,21.19008445739746,4375.33,2026-01-02 09:45:00,Down,5.390000000000327,8.0,3.0517270183563596,0.06974849938990567,8.350996360778481,13.190084457397461,2026-01-02 09:37:00,4380.72
Up,4388.391405880451,2026-01-02 10:07:22.944488525,5.510766983032227,22.382408142089844,4386.76,2026-01-02 10:12:00,Up,11.430000000000291,27.0,1.6314058804509841,0.03718931239573134,5.9192330169680645,4.617591857910156,2026-01-02 09:45:00,4375.33
Down,4379.926186847687,2026-01-02 10:25:27.818183898,7.559897422790527,13.46363639831543,4381.74,2026-01-02 10:22:00,Down,5.020000000000437,10.0,1.8138131523128322,0.04139481466980771,2.539897422790091,3.4636363983154297,2026-01-02 10:12:00,4386.76
Up,4388.857460875511,2026-01-02 10:30:42.402992248,8.23108196258545,8.706716537475586,4397.4,2026-01-02 10:47:00,Up,15.659999999999854,25.0,8.54253912448894,0.19426340847975943,7.428918037414405,16.293283462524414,2026-01-02 10:22:00,4381.74
Down,4391.324919533729,2026-01-02 11:03:08.742942810,5.4883198738098145,16.145715713500977,4386.12,2026-01-02 11:00:00,Down,11.279999999999745,13.0,5.2049195337294805,0.11866796926963878,5.791680126189931,3.1457157135009766,2026-01-02 10:47:00,4397.4
Up,4396.698107085228,2026-01-02 11:17:00.185966491,8.09171199798584,17.00309944152832,4391.2,2026-01-02 11:09:00,Up,5.079999999999927,9.0,5.498107085228185,0.12520739399772693,3.0117119979859126,8.00309944152832,2026-01-02 11:00:00,4386.12
Down,4383.302642202377,2026-01-02 11:23:59.821472167,10.462359428405762,14.997024536132812,4387.56,2026-01-02 11:13:00,Down,3.639999999999418,4.0,4.2573577976236265,0.0970324690174864,6.822359428406344,10.997024536132812,2026-01-02 11:09:00,4391.2
Up,4396.071395916939,2026-01-02 11:22:53.696651458,7.1511735916137695,9.894944190979004,4391.62,2026-01-02 11:16:00,Up,4.059999999999491,3.0,4.451395916938964,0.10136113591200886,3.091173591614279,6.894944190979004,2026-01-02 11:13:00,4387.56
Down,4383.206217781305,2026-01-02 11:36:54.541053771,7.260341644287109,20.90901756286621,4383.34,2026-01-02 11:22:00,Down,8.279999999999745,6.0,0.13378221869515983,0.0030520611838269407,1.019658355712636,14.909017562866211,2026-01-02 11:16:00,4391.62
Up,4391.794091293812,2026-01-02 11:43:03.540000915,7.281989097595215,21.05900001525879,4389.85,2026-01-02 11:30:00,Up,6.510000000000218,8.0,1.9440912938116526,0.04428605291323513,0.7719890975949966,13.059000015258789,2026-01-02 11:22:00,4383.34
Down,4381.234732657671,2026-01-02 11:42:36.020164489,8.358742713928223,12.600336074829102,4384.58,2026-01-02 12:00:00,Down,5.270000000000437,30.0,3.3452673423289525,0.07629618668900903,3.088742713927786,17.3996639251709,2026-01-02 11:30:00,4389.85
Up,4393.471877527237,2026-01-02 12:08:56.886234283,9.621521949768066,8.948103904724121,4390.06,2026-01-02 12:20:00,Up,5.480000000000473,20.0,3.4118775272363564,0.07771824365125662,4.1415219497675935,11.051896095275879,2026-01-02 12:00:00,4384.58
Down,4384.763317015171,2026-01-02 12:29:20.279502868,7.801639080047607,9.337991714477539,4384.92,2026-01-02 12:30:00,Down,5.140000000000327,10.0,0.15668298482887622,0.0035732233388266195,2.66163908004728,0.6620082855224609,2026-01-02 12:20:00,4390.06
Up,4396.706362667084,2026-01-02 12:43:38.170108795,9.805693626403809,13.636168479919434,4398.55,2026-01-02 12:52:00,Up,13.63000000000011,22.0,1.8436373329159323,0.041914661261459624,3.8243063735963005,8.363831520080566,2026-01-02 12:30:00,4384.92
Down,4391.61680829823,2026-01-02 13:16:48.383674621,8.821228981018066,24.806394577026367,4394.04,2026-01-02 13:13:00,Down,4.510000000000218,21.0,2.4231917017696105,0.05514723811730459,4.311228981017848,3.806394577026367,2026-01-02 12:52:00,4398.55
Up,4404.794874858856,2026-01-02 13:33:26.903800964,9.404685974121094,20.448396682739258,4399.32,2026-01-02 13:27:00,Up,5.279999999999745,14.0,5.47487485885631,0.12444820696962963,4.124685974121348,6.448396682739258,2026-01-02 13:13:00,4394.04
Down,4393.151014494895,2026-01-02 13:42:41.069583892,5.953537464141846,15.684493064880371,4391.84,2026-01-02 13:37:00,Down,7.479999999999563,10.0,1.311014494895062,0.02985114427882304,1.5264625358577177,5.684493064880371,2026-01-02 13:27:00,4399.32
Up,4400.835603904724,2026-01-02 13:45:37.946205139,9.19719123840332,8.632436752319336,4395.76,2026-01-02 13:44:00,Up,3.9200000000000728,7.0,5.075603904723721,0.11546590133955724,5.2771912384032476,1.632436752319336,2026-01-02 13:37:00,4391.84
Down,4388.997318911553,2026-01-02 14:00:52.660102844,10.416109085083008,16.877668380737305,4390.76,2026-01-02 13:57:00,Down,5.0,13.0,1.7626810884476072,0.04014523882989749,5.416109085083008,3.8776683807373047,2026-01-02 13:44:00,4395.76
Up,4399.155123438835,2026-01-02 14:11:01.726284027,8.124266624450684,14.02877140045166,4398.36,2026-01-02 14:20:00,Up,7.599999999999454,23.0,0.795123438835617,0.01807772530751501,0.5242666244512293,8.97122859954834,2026-01-02 13:57:00,4390.76
Down,4392.538415408134,2026-01-02 14:34:20.715351104,7.484706878662109,14.345255851745605,4385.36,2026-01-02 14:43:00,Down,13.0,23.0,7.178415408134242,0.1636904474919788,5.515293121337891,8.654744148254395,2026-01-02 14:20:00,4398.36
Up,4392.870717763901,2026-01-02 14:55:46.954765319,6.614073276519775,12.78257942199707,4402.38,2026-01-02 15:16:00,Up,17.020000000000437,33.0,9.509282236099352,0.21600321271901451,10.405926723480661,20.21742057800293,2026-01-02 14:43:00,4385.36
Down,4396.667502014637,2026-01-02 15:31:40.014839172,5.696307182312012,15.666913986206055,4366.1,2026-01-02 15:37:00,Down,36.279999999999745,21.0,30.567502014636375,0.7001099840735753,30.583692817687734,5.333086013793945,2026-01-02 15:16:00,4402.38
Up,4374.719143486023,2026-01-02 15:51:03.278102874,8.768874168395996,14.054635047912598,4377.84,2026-01-02 15:46:00,Up,11.739999999999782,9.0,3.1208565139768325,0.0712875873484831,2.9711258316037856,5.054635047912598,2026-01-02 15:37:00,4366.1
Down,4370.799327764511,2026-01-02 16:09:51.218376159,9.105443000793457,23.853639602661133,4362.16,2026-01-02 15:57:00,Down,15.680000000000291,11.0,8.639327764511108,0.19805160206207723,6.574556999206834,12.853639602661133,2026-01-02 15:46:00,4377.84
Up,4375.241891431809,2026-01-02 16:21:16.103324890,13.682917594909668,24.268388748168945,4372.74,2026-01-02 16:05:00,Up,10.579999999999927,8.0,2.501891431808872,0.05721564583782416,3.1029175949097407,16.268388748168945,2026-01-02 15:57:00,4362.16
Down,4361.958547174931,2026-01-02 16:26:08.261604309,15.32082748413086,21.137693405151367,4367.1,2026-01-02 16:17:00,Down,5.639999999999418,12.0,5.141452825069791,0.11773151118751096,9.680827484131441,9.137693405151367,2026-01-02 16:05:00,4372.74
Up,4378.474565112591,2026-01-02 16:31:09.956245422,9.968420028686523,14.165937423706055,4373.66,2026-01-02 16:22:00,Up,6.559999999999491,5.0,4.814565112591481,0.11008091878635928,3.4084200286870328,9.165937423706055,2026-01-02 16:17:00,4367.1
Down,4364.685731235742,2026-01-02 16:32:20.310230255,11.658906936645508,10.33850383758545,4348.04,2026-01-02 16:42:00,Down,25.61999999999989,20.0,16.64573123574246,0.382832983039311,13.961093063354383,9.66149616241455,2026-01-02 16:22:00,4373.66
Up,4356.940188784599,2026-01-02 16:53:10.578117370,9.33508586883545,11.176301956176758,4363.16,2026-01-02 16:48:00,Up,15.11999999999989,6.0,6.219811215401023,0.14255290237811638,5.784914131164442,5.176301956176758,2026-01-02 16:42:00,4348.04
Down,4353.233074080944,2026-01-02 17:03:13.437824249,11.611916542053223,15.223963737487793,4330.39,2026-01-02 17:24:00,Down,32.76999999999953,36.0,22.843074080943552,0.5275061618224582,21.158083457946304,20.776036262512207,2026-01-02 16:48:00,4363.16
Up,4338.704283053875,2026-01-02 17:38:22.448959350,13.73344898223877,14.374149322509766,4347.14,2026-01-02 17:45:00,Up,16.75,21.0,8.435716946125467,0.19405211118403057,3.0165510177612305,6.625850677490234,2026-01-02 17:24:00,4330.39
Down,4333.269596749545,2026-01-02 17:59:50.714607238,9.941158294677734,14.845243453979492,4315.13,2026-01-02 18:24:00,Down,32.01000000000022,39.0,18.13959674954458,0.42037196444938113,22.068841705322484,24.154756546020508,2026-01-02 17:45:00,4347.14
Up,4326.600171062946,2026-01-02 18:38:40.040016174,12.187335014343262,14.667333602905273,4328.34,2026-01-02 18:47:00,Up,13.210000000000036,23.0,1.7398289370539715,0.04019621695740102,1.0226649856567747,8.332666397094727,2026-01-02 18:24:00,4315.13
Down,4316.734099280834,2026-01-02 19:05:20.425758361,16.814178466796875,18.340429306030273,4321.56,2026-01-02 18:56:00,Down,6.779999999999745,9.0,4.825900719166384,0.11167033939518099,10.03417846679713,9.340429306030273,2026-01-02 18:47:00,4328.34
Up,4332.150866861344,2026-01-02 19:11:04.247131347,9.026372909545898,15.070785522460938,4333.6,2026-01-02 19:05:00,Up,12.039999999999964,9.0,1.4491331386561797,0.03343947615507152,3.013627090454065,6.0707855224609375,2026-01-02 18:56:00,4321.56
Down,4326.249738693237,2026-01-02 19:20:44.414176940,9.575626373291016,15.740236282348633,4324.02,2026-01-02 19:26:00,Down,9.579999999999927,21.0,2.229738693236868,0.05156633626201701,0.004373626708911615,5.259763717651367,2026-01-02 19:05:00,4333.6
Up,4335.844213836193,2026-01-02 19:39:26.379375457,11.529473304748535,13.439656257629395,4331.25,2026-01-02 19:30:00,Up,7.229999999999563,4.0,4.594213836193376,0.10607131512134778,4.299473304748972,9.439656257629395,2026-01-02 19:26:00,4324.02
Down,4322.937421873212,2026-01-02 19:48:50.038604736,8.165345191955566,18.83397674560547,4310.9,2026-01-02 20:15:00,Down,20.350000000000364,45.0,12.037421873212224,0.2792322223482852,12.184654808044797,26.16602325439453,2026-01-02 19:30:00,4331.25
Up,4322.33271831274,2026-01-02 20:24:45.485229492,9.367400169372559,9.758087158203125,4321.73,2026-01-02 20:25:00,Up,10.829999999999927,10.0,0.6027183127407625,0.013946227847199212,1.4625998306273686,0.241912841796875,2026-01-02 20:15:00,4310.9
Down,4304.019300893545,2026-01-02 20:39:20.347995758,13.051094055175781,14.339133262634277,4309.98,2026-01-02 20:44:00,Down,11.75,19.0,5.96069910645474,0.1382999249753999,1.3010940551757812,4.660866737365723,2026-01-02 20:25:00,4321.73
Up,4318.94460187912,2026-01-02 20:59:03.363018035,10.384517669677734,15.056050300598145,4323.25,2026-01-02 21:17:00,Up,13.270000000000437,33.0,4.305398120880454,0.09958707270873658,2.885482330322702,17.943949699401855,2026-01-02 20:44:00,4309.98
Down,4310.715905949473,2026-01-02 21:29:49.238319396,9.803056716918945,12.820638656616211,4316.45,2026-01-02 21:24:00,Down,6.800000000000182,7.0,5.734094050526437,0.13284282339715361,3.0030567169187634,5.820638656616211,2026-01-02 21:17:00,4323.25
Up,4324.820362776518,2026-01-02 21:38:30.792846679,15.876887321472168,14.513214111328125,4326.39,2026-01-02 21:40:00,Up,9.94000000000051,16.0,1.5696372234824594,0.03628053003733966,5.936887321471659,1.486785888671875,2026-01-02 21:24:00,4316.45
Down,4315.377278262377,2026-01-02 21:49:25.876407623,10.715555191040039,9.431273460388184,4317.2,2026-01-02 22:00:00,Down,9.19000000000051,20.0,1.8227217376224871,0.04221999762861316,1.5255551910395297,10.568726539611816,2026-01-02 21:40:00,4326.39
Up,4326.764776659012,2026-01-02 22:12:21.675853729,11.00668716430664,12.3612642288208,4331.85,2026-01-02 23:00:00,Up,14.650000000000546,60.0,5.085223340988705,0.11739149187965199,3.643312835693905,47.6387357711792,2026-01-02 22:00:00,4317.2
Down,4320.784392008186,2026-01-02 23:21:54.873733520,8.744207382202148,21.914562225341797,4327.18,2026-01-02 23:06:00,Down,4.670000000000073,6.0,6.395607991814359,0.147800830837043,4.074207382202076,15.914562225341797,2026-01-02 23:00:00,4331.85
Up,4338.647124390603,2026-01-02 23:21:30.575008392,9.177130699157715,15.509583473205566,4330.49,2026-01-02 23:36:00,Up,3.3099999999994907,30.0,8.157124390602803,0.1883649284631255,5.867130699158224,14.490416526794434,2026-01-02 23:06:00,4327.18
Down,4321.162414473891,2026-01-02 23:48:00.041656494,9.340109825134277,12.000694274902344,4327.02,2026-01-02 23:41:00,Down,3.469999999999345,5.0,5.857585526109688,0.13537227759773904,5.870109825134932,7.000694274902344,2026-01-02 23:36:00,4330.49
Up,4335.997864158154,2026-01-03 10:02:01.849365234,11.026435852050781,621.0308227539062,4372.68,2026-01-05 01:15:00,Up,45.659999999999854,2974.0,36.6821358418465,0.8388936725725757,34.63356414794907,2352.9691772460938,2026-01-02 23:41:00,4327.02
Down,4358.873278412819,2026-01-05 01:28:39.966716766,6.412309646606445,13.666111946105957,4354.45,2026-01-05 01:34:00,Down,18.230000000000473,19.0,4.423278412818945,0.10158064538159688,11.817690353394028,5.333888053894043,2026-01-05 01:15:00,4372.68
Up,4367.273621368408,2026-01-05 16:26:00.106201171,28.336624145507812,892.0017700195312,4375.9,2026-01-05 01:57:00,Up,21.449999999999818,23.0,8.626378631591251,0.19713381548004416,6.886624145507994,869.0017700195312,2026-01-05 01:34:00,4354.45
Down,4357.705441844463,2026-01-05 02:10:54.339179992,16.498262405395508,13.90565299987793,4370.29,2026-01-05 02:05:00,Down,5.609999999999673,8.0,12.584558155536797,0.2879570498876916,10.888262405395835,5.90565299987793,2026-01-05 01:57:00,4375.9
Up,4380.022411800623,2026-01-05 02:24:27.318649291,11.600180625915527,19.455310821533203,4396.67,2026-01-05 02:37:00,Up,26.38000000000011,32.0,16.647588199377424,0.37864083953031324,14.779819374084582,12.544689178466797,2026-01-05 02:05:00,4370.29
Down,4379.178936972618,2026-01-05 02:46:36.586933135,16.594009399414062,9.609782218933105,4385.11,2026-01-05 02:47:00,Down,11.5600000000004,10.0,5.931063027381242,0.13525460085109023,5.034009399413662,0.39021778106689453,2026-01-05 02:37:00,4396.67
Up,4399.5858780145645,2026-01-05 03:06:29.386138916,14.069964408874512,19.489768981933594,4420.88,2026-01-05 03:05:00,Up,35.77000000000044,18.0,21.294121985435595,0.4816715673222434,21.700035591125925,1.4897689819335938,2026-01-05 02:47:00,4385.11
Down,4408.31397441864,2026-01-05 12:46:48.402099609,19.90453338623047,581.8067016601562,4394.48,2026-01-05 03:20:00,Down,26.400000000000546,15.0,13.833974418640537,0.3148034447452381,6.495466613770077,566.8067016601562,2026-01-05 03:05:00,4420.88
Up,4408.015044164657,2026-01-05 03:35:08.422851562,15.867895126342773,15.140380859375,4405.33,2026-01-05 03:26:00,Up,10.850000000000364,6.0,2.6850441646574836,0.0609498985242305,5.01789512634241,9.140380859375,2026-01-05 03:20:00,4394.48
Down,4393.298932672143,2026-01-05 03:39:39.659786224,11.693902015686035,13.660996437072754,4393.28,2026-01-05 03:31:00,Down,12.050000000000182,5.0,0.018932672142909723,0.0004309461755888476,0.35609798431414674,8.660996437072754,2026-01-05 03:26:00,4405.33
Up,4407.711098747253,2026-01-05 03:45:40.229358673,16.499711990356445,14.670489311218262,4406.84,2026-01-05 03:45:00,Up,13.5600000000004,14.0,0.8710987472531997,0.019766970147615973,2.939711990356045,0.6704893112182617,2026-01-05 03:31:00,4393.28
Down,4396.36715887785,2026-01-05 04:04:22.394371032,11.074377059936523,19.373239517211914,4391.62,2026-01-05 03:52:00,Down,15.220000000000255,7.0,4.74715887784987,0.10809584795246105,4.145622940063731,12.373239517211914,2026-01-05 03:45:00,4406.84
Up,4402.073161780834,2026-01-05 04:09:11.177101135,12.288363456726074,17.1862850189209,4404.97,2026-01-05 04:00:00,Up,13.350000000000364,8.0,2.8968382191660567,0.06576295001250988,1.0616365432742896,9.186285018920898,2026-01-05 03:52:00,4391.62
Down,4394.010359393358,2026-01-05 04:11:26.900539398,11.689850807189941,11.448342323303223,4388.74,2026-01-05 04:08:00,Down,16.230000000000473,8.0,5.270359393358376,0.12008821195510275,4.5401491928105315,3.4483423233032227,2026-01-05 04:00:00,4404.97
Up,4399.270015227795,2026-01-05 04:22:43.573265075,11.343560218811035,14.726221084594727,4406.9,2026-01-05 04:32:00,Up,18.159999999999854,24.0,7.629984772204807,0.17313723416017626,6.816439781188819,9.273778915405273,2026-01-05 04:08:00,4388.74
Down,4391.481433349847,2026-01-05 04:45:46.413230895,12.609480857849121,13.773553848266602,4398.77,2026-01-05 04:46:00,Down,8.1299999999992,14.0,7.288566650153371,0.1656955614899931,4.4794808578499214,0.22644615173339844,2026-01-05 04:32:00,4406.9
Up,4409.669643089772,2026-01-05 04:58:47.942733764,12.328656196594238,12.79904556274414,4413.97,2026-01-05 05:05:00,Up,15.199999999999818,19.0,4.300356910228402,0.0974260565936878,2.87134380340558,6.200954437255859,2026-01-05 04:46:00,4398.77
Down,4400.030800639392,2026-01-05 05:18:03.174018859,10.386995315551758,13.052900314331055,4403.58,2026-01-05 05:35:00,Down,10.390000000000327,30.0,3.549199360608327,0.0805980443323007,0.0030046844485696056,16.947099685668945,2026-01-05 05:05:00,4413.97
Up,4412.958714594841,2026-01-05 05:48:38.426227569,9.613333702087402,13.640437126159668,4410.74,2026-01-05 05:43:00,Up,7.1599999999998545,8.0,2.2187145948410034,0.05030254775482127,2.453333702087548,5.640437126159668,2026-01-05 05:35:00,4403.58
Down,4403.4566020298,2026-01-05 06:00:40.356559753,10.934406280517578,17.672609329223633,4397.35,2026-01-05 06:03:00,Down,13.389999999999418,20.0,6.106602029799433,0.13887004741035924,2.45559371948184,2.327390670776367,2026-01-05 05:43:00,4410.74
Up,4408.060031729937,2026-01-05 06:17:53.669357299,10.247723579406738,14.894489288330078,4408.39,2026-01-05 06:50:00,Up,11.039999999999964,47.0,0.3299682700635458,0.007485006318940605,0.7922764205932253,32.10551071166992,2026-01-05 06:03:00,4397.35
Down,4400.581020106673,2026-01-05 07:09:54.292488098,9.790188789367676,19.904874801635742,4403.55,2026-01-05 06:55:00,Down,4.8400000000001455,5.0,2.968979893326832,0.06742241812462291,4.95018878936753,14.904874801635742,2026-01-05 06:50:00,4408.39
