direction,target_price,calc_target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,price_error_pct,range_error,duration_error,start_time,start_price
Down,4457.359177321196,4453.74352645874,2026-01-06 09:45:07.759265899,13.506473541259766,13.129321098327637,4457.25,2026-01-06 09:56:00,Down,10.0,24.0,0.10917732119560242,0.00244943230008643,3.5064735412597656,10.870678901672363,2026-01-06 09:32:00,4467.25
Up,4468.742474108934,4466.654015541077,2026-01-06 10:11:43.398399353,9.40401554107666,15.723306655883789,4475.73,2026-01-06 10:27:00,Up,18.479999999999563,31.0,6.987525891065161,0.15612036228872522,9.075984458922903,15.276693344116211,2026-01-06 09:56:00,4457.25
Down,4466.166941784024,4463.925480346679,2026-01-06 10:43:43.437309265,11.804519653320312,16.723955154418945,4464.53,2026-01-06 10:41:00,Down,11.199999999999818,14.0,1.6369417840242022,0.036665489626549766,0.6045196533204944,2.7239551544189453,2026-01-06 10:27:00,4475.73
Up,4472.92407052517,4472.864474563598,2026-01-06 10:56:04.292335510,8.334474563598633,15.071538925170898,4469.45,2026-01-06 10:58:00,Up,4.920000000000073,17.0,3.4740705251697364,0.07772926255288093,3.41447456359856,1.9284610748291016,2026-01-06 10:41:00,4464.53
Down,4462.417839738727,4463.328817558288,2026-01-06 11:14:45.551948547,6.121182441711426,16.759199142456055,4442.54,2026-01-06 12:03:00,Down,26.909999999999854,65.0,19.877839738726834,0.4474431234997734,20.78881755828843,48.240800857543945,2026-01-06 10:58:00,4469.45
Up,4452.404181284905,4452.3670597457885,2026-01-06 12:21:25.435752868,9.827059745788574,18.42392921447754,4452.69,2026-01-06 12:19:00,Up,10.149999999999636,16.0,0.2858187150950471,0.006419012217222558,0.322940254211062,2.423929214477539,2026-01-06 12:03:00,4442.54
Down,4444.462568821907,4445.184754791259,2026-01-06 12:33:02.302207946,7.505245208740234,14.038370132446289,4448.52,2026-01-06 12:30:00,Down,4.169999999999163,11.0,4.057431178093793,0.09120856325460587,3.335245208741071,3.038370132446289,2026-01-06 12:19:00,4452.69
Up,4455.7947227382665,4455.356342334748,2026-01-06 12:44:46.290779113,6.8363423347473145,14.771512985229492,4456.08,2026-01-06 12:38:00,Up,7.559999999999491,8.0,0.2852772617334267,0.006401978010570427,0.7236576652521762,6.771512985229492,2026-01-06 12:30:00,4448.52
Down,4446.410986003875,4444.984949188232,2026-01-06 12:54:41.201362609,11.095050811767578,16.686689376831055,4449.42,2026-01-06 12:43:00,Down,6.6599999999998545,5.0,3.0090139961248497,0.067627106367231,4.435050811767724,11.686689376831055,2026-01-06 12:38:00,4456.08
Up,4457.568192172051,4456.1302093696595,2026-01-06 12:56:08.485050201,6.710209369659424,13.141417503356934,4453.3,2026-01-06 12:57:00,Up,3.880000000000109,14.0,4.268192172050476,0.09584335598433692,2.8302093696593147,0.8585824966430664,2026-01-06 12:43:00,4449.42
Down,4445.171777021885,4446.826268482208,2026-01-06 13:11:51.772327423,6.473731517791748,14.862872123718262,4448.72,2026-01-06 13:18:00,Down,4.579999999999927,21.0,3.5482229781155183,0.07975828953306834,1.8937315177918208,6.137127876281738,2026-01-06 12:57:00,4453.3
Up,4458.560249967575,4457.785360069275,2026-01-06 13:37:02.357711791,9.065360069274902,19.039295196533203,4464.65,2026-01-06 14:01:00,Up,15.929999999999382,43.0,6.08975003242449,0.13639927054583206,6.864639930724479,23.960704803466797,2026-01-06 13:18:00,4448.72
Down,4453.2350452333685,4455.31300201416,2026-01-06 14:15:18.256473541,9.336997985839844,14.304274559020996,4461.7,2026-01-06 14:04:00,Down,2.949999999999818,3.0,8.464954766631308,0.1897248754203848,6.386997985840026,11.304274559020996,2026-01-06 14:01:00,4464.65
Up,4469.808982825279,4473.644688796997,2026-01-07 13:53:28.681640625,11.94468879699707,1429.47802734375,4464.82,2026-01-06 14:18:00,Up,3.119999999999891,14.0,4.988982825278981,0.11173984226192728,8.82468879699718,1415.47802734375,2026-01-06 14:04:00,4461.7
Down,4454.198724633455,4449.902701683044,2026-01-06 14:34:55.447540283,14.917298316955566,16.92412567138672,4461.5,2026-01-06 14:20:00,Down,3.319999999999709,2.0,7.301275366545269,0.16365068623882706,11.597298316955857,14.924125671386719,2026-01-06 14:18:00,4464.82
Up,4479.173981964588,4485.03853225708,2026-01-08 12:07:47.519531250,23.538532257080078,2747.7919921875,4466.36,2026-01-06 14:30:00,Up,4.859999999999673,10.0,12.813981964588493,0.28689989084150164,18.678532257080406,2737.7919921875,2026-01-06 14:20:00,4461.5
Down,4459.607968633175,4460.457957611084,2026-01-06 14:41:09.935817718,5.902042388916016,11.165596961975098,4458.85,2026-01-06 14:41:00,Down,7.509999999999309,11.0,0.7579686331746416,0.01699919560367901,1.6079576110832932,0.16559696197509766,2026-01-06 14:30:00,4466.36
Up,4468.521835255623,4466.924276924134,2026-01-06 14:58:55.900955200,8.0742769241333,17.931682586669922,4465.14,2026-01-06 15:00:00,Up,6.289999999999964,19.0,3.3818352556227183,0.07573861638431757,1.7842769241333372,1.0683174133300781,2026-01-06 14:41:00,4458.85
Down,4457.468957902193,4455.776735916138,2026-01-06 15:14:55.981922149,9.363264083862305,14.933032035827637,4459.76,2026-01-06 15:02:00,Down,5.380000000000109,2.0,2.291042097806894,0.0513714212829142,3.9832640838621955,12.933032035827637,2026-01-06 15:00:00,4465.14
Up,4469.110569114685,4470.509674797058,2026-01-06 15:17:55.201606750,10.749674797058105,15.920026779174805,4470.45,2026-01-06 15:17:00,Up,10.6899999999996,15.0,1.3394308853148686,0.029961880466504907,0.059674797058505646,0.9200267791748047,2026-01-06 15:02:00,4459.76
Down,4460.5920612216,4457.319044303894,2026-01-06 15:33:40.015869140,13.130955696105957,16.66693115234375,4455.68,2026-01-06 15:31:00,Down,14.769999999999527,14.0,4.912061221599288,0.11024268398088032,1.63904430389357,2.66693115234375,2026-01-06 15:17:00,4470.45
Up,4468.944088745117,4477.616006546021,2026-01-06 15:55:32.805976867,21.936006546020508,24.54676628112793,4463.81,2026-01-06 15:46:00,Up,8.13000000000011,15.0,5.134088745116969,0.1150158439789545,13.806006546020399,9.54676628112793,2026-01-06 15:31:00,4455.68
Down,4453.047718909979,4446.971674499512,2026-01-06 16:00:11.680698394,16.83832550048828,14.19467830657959,4454.46,2026-01-06 15:50:00,Down,9.350000000000364,4.0,1.4122810900207696,0.03170487758383215,7.4883255004879175,10.19467830657959,2026-01-06 15:46:00,4463.81
Up,4466.796494293213,4463.630480728149,2026-01-06 16:05:16.804275512,9.170480728149414,15.280071258544922,4473.4,2026-01-06 16:16:00,Up,18.9399999999996,26.0,6.603505706786564,0.14761715265316236,9.769519271850186,10.719928741455078,2026-01-06 15:50:00,4454.46
Down,4462.580468010902,4460.980562591552,2026-01-06 16:30:05.999336242,12.419437408447266,14.09998893737793,4464.56,2026-01-06 16:20:00,Down,8.839999999999236,4.0,1.9795319890981773,0.044338792380395314,3.5794374084480296,10.09998893737793,2026-01-06 16:16:00,4473.4
Up,4473.792368745804,4475.139721450806,2026-01-06 16:35:06.183471679,10.579721450805664,15.103057861328125,4490.94,2026-01-06 17:00:00,Up,26.3799999999992,40.0,17.147631254195403,0.381827217780585,15.800278549193536,24.896942138671875,2026-01-06 16:20:00,4464.56
Down,4480.007912721633,4479.741774978637,2026-01-06 17:14:36.014041900,11.198225021362305,14.600234031677246,4473.98,2026-01-06 17:20:00,Down,16.960000000000036,20.0,6.027912721633584,0.13473267027643362,5.761774978637732,5.399765968322754,2026-01-06 17:00:00,4490.94
Up,4485.91934873104,4490.014252166748,2026-01-06 17:38:18.501091003,16.034252166748047,18.308351516723633,4482.0,2026-01-06 17:30:00,Up,8.020000000000437,10.0,3.9193487310403725,0.08744642416422072,8.01425216674761,8.308351516723633,2026-01-06 17:20:00,4473.98
Down,4469.545025110245,4472.741851806641,2026-01-06 17:42:40.709095001,9.258148193359375,12.678484916687012,4463.22,2026-01-06 17:37:00,Down,18.779999999999745,7.0,6.325025110244496,0.1417143925292613,9.52185180664037,5.678484916687012,2026-01-06 17:30:00,4482.0
Up,4475.919675343037,4478.275373191834,2026-01-06 17:52:51.608390808,15.055373191833496,15.860139846801758,4483.1,2026-01-06 18:01:00,Up,19.88000000000011,24.0,7.180324656963421,0.16016427599124314,4.824626808166613,8.139860153198242,2026-01-06 17:37:00,4463.22
Down,4470.957547575235,4468.242004013062,2026-01-06 18:17:44.349517822,14.857995986938477,16.739158630371094,4471.63,2026-01-06 18:06:00,Down,11.470000000000255,5.0,0.6724524247647423,0.015038194679898434,3.387995986938222,11.739158630371094,2026-01-06 18:01:00,4483.1
Up,4484.814168909788,4487.448888664246,2026-01-06 18:21:21.798191070,15.818888664245605,15.363303184509277,4488.93,2026-01-06 18:41:00,Up,17.300000000000182,35.0,4.115831090211941,0.09168846674401117,1.4811113357545764,19.636696815490723,2026-01-06 18:06:00,4471.63
Down,4477.087746684551,4471.843223266602,2026-01-06 18:54:35.302505493,17.086776733398438,13.588375091552734,4484.42,2026-01-06 18:50:00,Down,4.510000000000218,9.0,7.332253315448725,0.16350505339483642,12.57677673339822,4.588375091552734,2026-01-06 18:41:00,4488.93
Up,4495.644671213627,4498.808259887695,2026-01-06 19:07:17.430381774,14.388259887695312,17.29050636291504,4490.29,2026-01-06 19:17:00,Up,5.869999999999891,27.0,5.354671213626716,0.11925000865482442,8.518259887695422,9.709493637084961,2026-01-06 18:50:00,4484.42
Down,4482.136282193064,4482.229088821411,2026-01-06 19:28:52.793197631,8.060911178588867,11.879886627197266,4486.0,2026-01-06 19:28:00,Down,4.289999999999964,11.0,3.8637178069357105,0.0861283505781478,3.7709111785889036,0.8798866271972656,2026-01-06 19:17:00,4490.29
Up,4494.732306241989,4494.066617012024,2026-01-06 19:45:33.680534362,8.066617012023926,17.561342239379883,4489.86,2026-01-06 19:37:00,Up,3.8599999999996726,9.0,4.872306241989463,0.10851799926923031,4.206617012024253,8.561342239379883,2026-01-06 19:28:00,4486.0
Down,4482.900365030765,4482.571653232574,2026-01-06 19:52:03.395233154,7.288346767425537,15.056587219238281,4481.66,2026-01-06 19:44:00,Down,8.199999999999818,7.0,1.2403650307651333,0.027676464318246663,0.911653232574281,8.056587219238281,2026-01-06 19:37:00,4489.86
Up,4490.008810770511,4491.9246894454955,2026-01-06 20:02:20.407218933,10.264689445495605,18.340120315551758,4494.16,2026-01-06 20:19:00,Up,12.5,35.0,4.151189229488409,0.09236852336117116,2.2353105545043945,16.659879684448242,2026-01-06 19:44:00,4481.66
Down,4486.3464179944995,4485.7095414733885,2026-01-06 20:38:15.579872131,8.450458526611328,19.25966453552246,4482.32,2026-01-06 20:34:00,Down,11.840000000000146,15.0,4.026417994499752,0.08982888313417499,3.3895414733888174,4.259664535522461,2026-01-06 20:19:00,4494.16
Up,4493.117825164794,4495.3880103302,2026-01-06 20:54:32.736282348,13.068010330200195,20.545604705810547,4490.42,2026-01-06 20:51:00,Up,8.100000000000364,17.0,2.697825164794267,0.060079573064307286,4.9680103301998315,3.545604705810547,2026-01-06 20:34:00,4482.32
Down,4482.580802401304,4483.405459804535,2026-01-06 21:04:50.810108184,7.014540195465088,13.846835136413574,4477.44,2026-01-06 21:17:00,Down,12.980000000000473,26.0,5.140802401304427,0.11481566255057415,5.965459804535385,12.153164863586426,2026-01-06 20:51:00,4490.42
Up,4487.996555786132,4487.699112358093,2026-01-06 21:35:55.467681884,10.259112358093262,18.924461364746094,4484.7,2026-01-06 21:22:00,Up,7.260000000000218,5.0,3.296555786132558,0.0735067180888924,2.9991123580930434,13.924461364746094,2026-01-06 21:17:00,4477.44
Down,4475.639028507471,4476.547546577453,2026-01-06 21:38:13.876762390,8.152453422546387,16.231279373168945,4477.86,2026-01-06 21:32:00,Down,6.8400000000001455,10.0,2.220971492528406,0.049598948884699526,1.3124534225462412,6.231279373168945,2026-01-06 21:22:00,4484.7
Up,4486.126465659141,4486.389393196106,2026-01-06 21:48:28.149261474,8.529393196105957,16.469154357910156,4483.78,2026-01-06 21:46:00,Up,5.920000000000073,14.0,2.3464656591413586,0.05233231021908655,2.6093931961058843,2.4691543579101562,2026-01-06 21:32:00,4477.86
Down,4475.145019571781,4475.367336540222,2026-01-06 22:02:18.126296997,8.412663459777832,16.302104949951172,4479.24,2026-01-06 21:54:00,Down,4.539999999999964,8.0,4.09498042821906,0.09142132210417526,3.8726634597778684,8.302104949951172,2026-01-06 21:46:00,4483.78
Up,4486.949415807724,4486.067967643738,2026-01-06 22:09:19.776878356,6.827967643737793,15.329614639282227,4487.7,2026-01-06 22:21:00,Up,8.460000000000036,27.0,0.7505841922757099,0.016725364714123267,1.6320323562622434,11.670385360717773,2026-01-06 21:54:00,4479.24
Down,4481.204327130317,4480.547380161285,2026-01-06 22:37:20.556449890,7.1526198387146,16.342607498168945,4483.87,2026-01-06 22:31:00,Down,3.8299999999999272,10.0,2.6656728696825667,0.05945027107571287,3.3226198387146724,6.342607498168945,2026-01-06 22:21:00,4487.7
Up,4491.278432745933,4492.126544113159,2026-01-06 22:46:58.970890045,8.25654411315918,15.982848167419434,4496.94,2026-01-06 22:58:00,Up,13.069999999999709,27.0,5.66156725406654,0.12589821643309762,4.813455886840529,11.017151832580566,2026-01-06 22:31:00,4483.87
Down,4490.325881695747,4488.718082847595,2026-01-06 23:16:20.803871154,8.221917152404785,18.346731185913086,4491.99,2026-01-06 23:14:00,Down,4.949999999999818,16.0,1.664118304252952,0.03704634926286461,3.271917152404967,2.346731185913086,2026-01-06 22:58:00,4496.94
Up,4498.385855970382,4500.324274291992,2026-01-06 23:32:05.684509277,8.334274291992188,18.094741821289062,4497.45,2026-01-06 23:50:00,Up,5.460000000000036,36.0,0.935855970382363,0.0208085908766604,2.874274291992151,17.905258178710938,2026-01-06 23:14:00,4491.99
Down,4491.455979180336,4491.217476558685,2026-01-07 00:06:34.788208007,6.232523441314697,16.579803466796875,4493.89,2026-01-06 23:58:00,Down,3.5599999999994907,8.0,2.434020819664511,0.054162892720215905,2.6725234413152066,8.579803466796875,2026-01-06 23:50:00,4497.45
Up,4509.026583083868,4514.141192092896,2026-01-07 00:17:17.912521362,20.251192092895508,19.298542022705078,4499.34,2026-01-07 01:05:00,Up,5.449999999999818,67.0,9.686583083867845,0.21528897758044166,14.80119209289569,47.70145797729492,2026-01-06 23:58:00,4493.89
Down,4492.419842963219,4490.951399650574,2026-01-07 01:37:56.785583496,8.38860034942627,32.94642639160156,4494.78,2026-01-07 01:12:00,Down,4.5600000000004,7.0,2.3601570367809472,0.05250884441020356,3.8286003494258694,25.946426391601562,2026-01-07 01:05:00,4499.34
Up,4505.575691900253,4507.946038513183,2026-01-07 01:47:48.854827880,13.166038513183594,35.814247131347656,4500.59,2026-01-07 01:27:00,Up,5.8100000000004,15.0,4.985691900253187,0.11077862902982023,7.356038513183194,20.814247131347656,2026-01-07 01:12:00,4494.78
Down,4491.34670065701,4492.329846229553,2026-01-07 01:42:23.031520843,8.260153770446777,15.383858680725098,4492.12,2026-01-07 01:51:00,Down,8.470000000000255,24.0,0.773299342989958,0.01721457447686077,0.20984622955347731,8.616141319274902,2026-01-07 01:27:00,4500.59
Up,4504.3540886020655,4502.519770736694,2026-01-07 02:09:41.377944946,10.399770736694336,18.689632415771484,4496.36,2026-01-07 01:54:00,Up,4.239999999999782,3.0,7.994088602065858,0.17779022591753904,6.159770736694554,15.689632415771484,2026-01-07 01:51:00,4492.12
Down,4484.520389916896,4482.024628982544,2026-01-07 05:25:55.935974121,14.335371017456055,211.93226623535156,4490.35,2026-01-07 02:01:00,Down,6.009999999999309,7.0,5.829610083103944,0.12982529386582212,8.325371017456746,204.93226623535156,2026-01-07 01:54:00,4496.36
Up,4502.7098791956905,4500.753429985047,2026-01-07 02:20:01.120376586,10.403429985046387,19.018672943115234,4494.27,2026-01-07 02:12:00,Up,3.9200000000000728,11.0,8.439879195690082,0.18779199281952533,6.483429985046314,8.018672943115234,2026-01-07 02:01:00,4490.35
Down,4485.823763562441,4482.671222229004,2026-01-07 02:29:25.328750610,11.598777770996094,17.42214584350586,4489.68,2026-01-07 02:18:00,Down,4.5900000000001455,6.0,3.856236437559346,0.08589112002546609,7.008777770995948,11.42214584350586,2026-01-07 02:12:00,4494.27
Up,4500.002090206147,4501.788277320862,2026-01-07 02:34:27.013778686,12.108277320861816,16.45022964477539,4494.87,2026-01-07 02:36:00,Up,5.1899999999996,18.0,5.132090206147041,0.11417661036130168,6.918277320862217,1.5497703552246094,2026-01-07 02:18:00,4489.68
Down,4487.623431572914,4486.363674278259,2026-01-07 02:52:21.686553955,8.506325721740723,16.36144256591797,4482.63,2026-01-07 02:53:00,Down,12.239999999999782,17.0,4.993431572914233,0.11139513127146859,3.733674278259059,0.6385574340820312,2026-01-07 02:36:00,4494.87
Up,4494.655488080978,4492.316411857605,2026-01-07 03:09:26.828842163,9.68641185760498,16.447147369384766,4495.64,2026-01-07 03:00:00,Up,13.010000000000218,7.0,0.9845119190222249,0.021899260595203904,3.323588142395238,9.447147369384766,2026-01-07 02:53:00,4482.63
Down,4487.316326673031,4480.996637001038,2026-01-07 03:15:20.656871795,14.643362998962402,15.344281196594238,4469.1,2026-01-07 03:14:00,Down,26.539999999999964,14.0,18.21632667303038,0.40760615499833025,11.896637001037561,1.3442811965942383,2026-01-07 03:00:00,4495.64
Up,4485.541451919079,4482.72032032013,2026-01-07 03:31:22.891159057,13.620320320129395,17.381519317626953,4478.81,2026-01-07 03:26:00,Up,9.710000000000036,12.0,6.731451919078609,0.15029554544797855,3.910320320129358,5.381519317626953,2026-01-07 03:14:00,4469.1
Down,4465.303533066512,4465.9066529846195,2026-01-07 03:40:47.582988739,12.90334701538086,14.793049812316895,4459.71,2026-01-07 04:01:00,Down,19.100000000000364,35.0,5.593533066511554,0.12542369496024525,6.196652984619504,20.206950187683105,2026-01-07 03:26:00,4478.81
Up,4473.224259839058,4475.224797210693,2026-01-07 04:15:13.285160064,15.51479721069336,14.221419334411621,4475.7,2026-01-07 04:12:00,Up,15.989999999999782,11.0,2.475740160942223,0.05531514983002041,0.47520278930642235,3.221419334411621,2026-01-07 04:01:00,4459.71
Down,4462.834895771742,4462.472379875183,2026-01-07 04:25:50.710086822,13.227620124816895,13.845168113708496,4468.49,2026-01-07 04:25:00,Down,7.210000000000036,13.0,5.6551042282580966,0.12655515013479043,6.017620124816858,0.8451681137084961,2026-01-07 04:12:00,4475.7
Up,4478.7138331520555,4480.463526000976,2026-01-07 04:37:56.330165863,11.973526000976562,12.938836097717285,4478.54,2026-01-07 04:42:00,Up,10.050000000000182,17.0,0.17383315205552208,0.0038814692300509113,1.9235260009763806,4.061163902282715,2026-01-07 04:25:00,4468.49
Down,4469.819812682867,4469.989276924133,2026-01-07 04:58:49.573402404,8.5507230758667,16.826223373413086,4473.9,2026-01-07 04:45:00,Down,4.640000000000327,3.0,4.080187317132186,0.09119978804023751,3.910723075866372,13.826223373413086,2026-01-07 04:42:00,4478.54
Up,4483.38528188467,4484.282333755493,2026-01-07 04:58:20.974502563,10.382333755493164,13.34957504272461,4478.81,2026-01-07 04:55:00,Up,4.910000000000764,10.0,4.575281884669494,0.1021539624290714,5.4723337554924,3.3495750427246094,2026-01-07 04:45:00,4473.9
Down,4471.572504940629,4471.059552726746,2026-01-07 05:10:52.681846618,7.7504472732543945,15.878030776977539,4473.33,2026-01-07 05:03:00,Down,5.480000000000473,8.0,1.75749505937074,0.03928829438853695,2.2704472732539216,7.878030776977539,2026-01-07 04:55:00,4478.81
Up,4481.960320158005,4482.066563682556,2026-01-07 05:23:49.046173095,8.736563682556152,20.81743621826172,4477.1,2026-01-07 05:10:00,Up,3.7700000000004366,7.0,4.86032015800447,0.10855956217204149,4.966563682555716,13.817436218261719,2026-01-07 05:03:00,4473.33
Down,4468.821327704191,4468.518455123902,2026-01-07 05:25:37.102146148,8.581544876098633,15.618369102478027,4472.01,2026-01-07 05:14:00,Down,5.0900000000001455,4.0,3.1886722958088285,0.07130288831663677,3.4915448760984873,11.618369102478027,2026-01-07 05:10:00,4477.1
Up,4480.395210667849,4481.634614715576,2026-01-07 05:32:37.301559448,9.624614715576172,18.621692657470703,4480.33,2026-01-07 05:20:00,Up,8.319999999999709,6.0,0.06521066784898721,0.0014554880521967628,1.304614715576463,12.621692657470703,2026-01-07 05:14:00,4472.01
Down,4470.308471761346,4470.4699936676025,2026-01-07 05:36:48.146324157,9.860006332397461,16.802438735961914,4475.79,2026-01-07 05:33:00,Down,4.539999999999964,13.0,5.481528238654391,0.12247063062955123,5.320006332397497,3.802438735961914,2026-01-07 05:20:00,4480.33
Up,4484.75907209158,4484.591425933838,2026-01-07 05:53:21.469459533,8.80142593383789,20.357824325561523,4478.88,2026-01-07 05:41:00,Up,3.0900000000001455,8.0,5.879072091579474,0.13126210328429147,5.711425933837745,12.357824325561523,2026-01-07 05:33:00,4475.79
Down,4470.066514835357,4471.761756782532,2026-01-07 06:19:37.571411132,7.118243217468262,38.626190185546875,4462.1,2026-01-07 07:05:00,Down,16.779999999999745,84.0,7.966514835356975,0.17853734419571446,9.661756782531484,45.373809814453125,2026-01-07 05:41:00,4478.88
Up,4471.178874921799,4470.318914031983,2026-01-07 07:21:55.268440246,8.218914031982422,16.921140670776367,4470.37,2026-01-07 07:28:00,Up,8.269999999999527,23.0,0.8088749217995428,0.01809413810936327,0.05108596801710519,6.078859329223633,2026-01-07 07:05:00,4462.1
Down,4463.465089901686,4462.967334384918,2026-01-07 07:46:42.684059143,7.402665615081787,18.711400985717773,4443.4,2026-01-07 07:48:00,Down,26.970000000000255,20.0,20.065089901686406,0.45157064188878804,19.567334384918468,1.2885990142822266,2026-01-07 07:28:00,4470.37
Up,4454.456844186782,4453.456211471557,2026-01-07 08:05:37.664337158,10.056211471557617,17.62773895263672,4460.38,2026-01-07 08:21:00,Up,16.980000000000473,33.0,5.923155813217818,0.13279486979176253,6.923788528442856,15.372261047363281,2026-01-07 07:48:00,4443.4
Down,4450.495082932711,4448.280835037232,2026-01-07 08:38:54.259300231,12.099164962768555,17.904321670532227,4441.6,2026-01-07 08:46:00,Down,18.779999999999745,25.0,8.895082932710466,0.20026753720979973,6.680835037231191,7.095678329467773,2026-01-07 08:21:00,4460.38
Up,4450.772181701661,4450.994791603089,2026-01-07 09:00:52.556762695,9.394791603088379,14.875946044921875,4464.96,2026-01-07 09:50:00,Up,23.359999999999673,64.0,14.187818298339153,0.31775913554296464,13.965208396911294,49.124053955078125,2026-01-07 08:46:00,4441.6
Down,4453.729746894836,4454.711587867737,2026-01-07 10:04:53.863391876,10.248412132263184,14.897723197937012,4459.43,2026-01-07 10:07:00,Down,5.529999999999745,17.0,5.700253105163938,0.12782470192746467,4.718412132263438,2.1022768020629883,2026-01-07 09:50:00,4464.96
Up,4469.778232314587,4469.268484764099,2026-01-07 10:22:53.914031982,9.838484764099121,15.898567199707031,4468.62,2026-01-07 10:21:00,Up,9.1899999999996,14.0,1.1582323145867122,0.025919239375617353,0.6484847640995213,1.8985671997070312,2026-01-07 10:07:00,4459.43
Down,4461.528950432539,4459.4565993499755,2026-01-07 10:34:27.966670989,9.163400650024414,13.466111183166504,4463.76,2026-01-07 10:25:00,Down,4.859999999999673,4.0,2.231049567461014,0.04998139612033384,4.3034006500247415,9.466111183166504,2026-01-07 10:21:00,4468.62
Up,4473.728235025406,4474.83470703125,2026-01-07 10:39:55.574054718,11.07470703125,14.926234245300293,4474.69,2026-01-07 10:42:00,Up,10.929999999999382,17.0,0.9617649745932795,0.021493443670808025,0.14470703125061846,2.073765754699707,2026-01-07 10:25:00,4463.76
Down,4468.013924220204,4465.516724052429,2026-01-07 10:57:53.438301086,9.1732759475708,15.89063835144043,4459.44,2026-01-07 11:08:00,Down,15.25,26.0,8.57392422020439,0.1922645942137217,6.076724052429199,10.10936164855957,2026-01-07 10:42:00,4474.69
Up,4469.438458328246,4469.22817653656,2026-01-07 11:27:48.486900329,9.788176536560059,19.808115005493164,4467.27,2026-01-07 11:19:00,Up,7.830000000000837,11.0,2.1684583282458334,0.04854101785309223,1.9581765365592219,8.808115005493164,2026-01-07 11:08:00,4459.44
Down,4459.398791304231,4459.827019710541,2026-01-07 11:31:48.564491271,7.4429802894592285,12.809408187866211,4460.14,2026-01-07 11:46:00,Down,7.130000000000109,27.0,0.7412086957692736,0.016618507395939893,0.3129802894591194,14.190591812133789,2026-01-07 11:19:00,4467.27
Up,4467.744232106209,4467.907654418946,2026-01-07 12:01:46.890106201,7.7676544189453125,15.781501770019531,4465.65,2026-01-07 11:55:00,Up,5.509999999999309,9.0,2.094232106209347,0.04689646761858514,2.2576544189460037,6.781501770019531,2026-01-07 11:46:00,4460.14
Down,4458.944025295972,4456.531997108459,2026-01-07 12:11:45.837020874,9.118002891540527,16.76395034790039,4461.45,2026-01-07 12:01:00,Down,4.199999999999818,6.0,2.5059747040277216,0.05616951224439861,4.918002891540709,10.76395034790039,2026-01-07 11:55:00,4465.65
Up,4470.377039891481,4470.036092948913,2026-01-07 12:17:13.393592834,8.586092948913574,16.22322654724121,4466.65,2026-01-07 12:15:00,Up,5.199999999999818,14.0,3.7270398914815814,0.08344150294922552,3.386092948913756,2.223226547241211,2026-01-07 12:01:00,4461.45
Down,4458.797188878059,4457.773329162597,2026-01-07 12:31:42.285690307,8.876670837402344,16.704761505126953,4458.92,2026-01-07 12:29:00,Down,7.729999999999563,14.0,0.12281112194068555,0.0027542795551542872,1.1466708374027803,2.704761505126953,2026-01-07 12:15:00,4466.65
Up,4466.037383337021,4466.235734386444,2026-01-07 12:45:47.624816894,7.315734386444092,16.793746948242188,4467.77,2026-01-07 12:46:00,Up,8.850000000000364,17.0,1.732616662979126,0.03878034596631263,1.534265613556272,0.2062530517578125,2026-01-07 12:29:00,4458.92
Down,4460.378048936129,4460.405067462922,2026-01-07 13:00:29.640197753,7.364932537078857,14.494003295898438,4460.48,2026-01-07 13:16:00,Down,7.290000000000873,30.0,0.10195106387072883,0.002285652303580082,0.07493253707798431,15.505996704101562,2026-01-07 12:46:00,4467.77
Up,4467.278708114623,4468.492254714965,2026-01-07 13:30:38.227672576,8.01225471496582,14.637127876281738,4464.28,2026-01-07 13:19:00,Up,3.800000000000182,3.0,2.998708114623696,0.0671711477466399,4.212254714965638,11.637127876281738,2026-01-07 13:16:00,4460.48
Down,4456.632787082195,4453.162466316223,2026-01-07 13:34:59.663200378,11.117533683776855,15.994386672973633,4449.27,2026-01-07 13:47:00,Down,15.009999999999309,28.0,7.3627870821947,0.1654830361428886,3.8924663162224533,12.005613327026367,2026-01-07 13:19:00,4464.28
Up,4461.030963556767,4459.283794898987,2026-01-07 14:03:18.260078430,10.013794898986816,16.30433464050293,4454.72,2026-01-07 13:54:00,Up,5.449999999999818,7.0,6.310963556767092,0.14166914097332922,4.563794898986998,9.30433464050293,2026-01-07 13:47:00,4449.27
Down,4442.240996894837,4445.436366767884,2026-01-07 14:12:07.492332458,9.2836332321167,18.1248722076416,4439.37,2026-01-07 14:20:00,Down,15.350000000000364,26.0,2.870996894836935,0.06467126855470337,6.066366767883665,7.875127792358398,2026-01-07 13:54:00,4454.72
Up,4449.055677258968,4447.755836601257,2026-01-07 14:35:28.044033050,8.385836601257324,15.467400550842285,4455.1,2026-01-07 14:37:00,Up,15.730000000000473,17.0,6.044322741032374,0.13567198808180228,7.344163398743149,1.5325994491577148,2026-01-07 14:20:00,4439.37
Down,4443.707072210313,4442.8673616409305,2026-01-07 14:54:07.067871093,12.232638359069824,17.1177978515625,4427.38,2026-01-07 15:10:00,Down,27.720000000000255,33.0,16.327072210312508,0.3687750364846141,15.48736164093043,15.8822021484375,2026-01-07 14:37:00,4455.1
